FID,Id,Status,PIN,X,Y,Area,Prev_Area,Pct_Change,Comment,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
7562,,Existing,095-10-09-02.34-4600,378103.73,1490160.08,588.75,0,0, ,97.2822631345,588.752926788,91.57421875,38.3712391276662
7563,,Existing,095-10-09-02.34-6500,377763.12,1489815.78,1968.45,0,0, ,213.576344505,1968.45718728,306.15625,84.2748985260271
7564,,Existing,095-10-09-02.34-6800,377889.84,1489807.6,2081.86,0,0, ,231.959146443,2081.85747801,323.78125,91.5295921776301
7565,,Existing,095-10-09-02.34-3700,377989.25,1489825.62,900.67,0,0, ,124.457949447,900.672096375,140.0859375,49.0813454065806
7566,,Existing,095-10-09-02.34-3800,378029.76,1489818.68,1342.29,0,0, ,156.663738944,1342.28772807,208.7578125,61.8127441991335
7567,,Existing,095-10-09-02.34-3900,378069.38,1489816.38,1185.7,0,0, ,175.981514915,1185.69801241,184.41015625,69.4448166288102
7568,,Existing,095-10-09-02.34-3200,378118.34,1489670.73,544.89,0,0, ,98.1733323113,544.883633649,84.7421875,38.6926105413422
7569,,Existing,095-10-09-02.34-3500,377982.11,1489667.06,350.21,0,0, ,79.2234381278,350.206153228,54.4765625,31.2307345879278
7570,,Existing,095-10-09-02.34-6500,377757.88,1489721.42,630.87,0,0, ,100.498154302,630.879925924,98.1171875,39.63550143736
7571,,Existing,095-10-09-02.34-9100,377717.62,1489711.5,539.28,0,0, ,93.1777909654,539.27935612,83.875,36.7408513812499
7572,,Changed,095-10-09-11.42-1100,378616.82,1485890.86,294.6,148.3,98.65, ,72.0180722325,294.600429895,45.80078125,28.3803728937883
7573,,New,095-10-09-11.42-1100,378610.76,1485918.52,716.42,0,0, ,107.064343742,716.421308342,111.390625,42.2167052502992
7574,,New,095-10-09-11.42-1000,378529.17,1485897.78,1006.94,0,0, ,145.218402,1006.93479261,156.55859375,57.2600927714943
7575,,Changed,095-10-09-11.42-900,378438.47,1485952.49,1905.05,1471.07,29.5, ,203.107237667,1905.04315043,296.1953125,80.0750101790855
7576,,Changed,095-10-09-11.42-1100,378583.36,1485956.68,1522.06,1335.57,13.96, ,172.881234351,1522.06696655,236.65234375,68.1615160073024
7577,,Changed,095-10-09-11.42-1800,378645,1486217.71,2394.6,1727.19,38.64, ,223.153082855,2394.60162862,372.32421875,87.984378626266
7578,,Existing,095-10-09-11.42-1700,378715.23,1486222.66,1730.12,0,0, ,189.273226429,1730.12215006,269.0078125,74.6101852884722
7579,,Changed,095-10-09-11.42-1200,378680.19,1485956.64,2575.72,2012.24,28, ,284.18529299,2575.71068113,400.484375,112.035729141882
7580,,Existing,095-10-09-11.42-800,378812.21,1486209.71,1542.82,0,0, ,179.126485082,1542.81261062,239.8828125,70.5733684640226
7581,,Existing,095-10-09-11.42-1300,378731.09,1485935.46,645.74,0,0, ,101.699484377,645.740999801,100.3984375,40.0990565899449
7582,,Existing,095-10-09-11.31-1000,378181.04,1485976.97,1072.15,0,0, ,138.936345485,1072.15077973,166.69921875,54.8212135447515
7583,,Existing,095-10-09-11.31-1000,378231.04,1485929.99,2220.3,0,0, ,212.149351131,2220.29314032,345.22265625,83.6967260093239
7584,,Existing,095-10-09-11.31-800,378137.66,1486149.04,1942.56,0,0, ,196.976673427,1942.54498633,302.03515625,77.6976494321242
7585,,Existing,095-10-09-11.31-400,378270.88,1486154.03,1983.97,0,0, ,205.155739869,1983.97618447,308.4765625,80.8853054593292
7586,,Existing,095-10-09-11.31-900,378145.11,1486031.79,451.11,0,0, ,85.213017595,451.112852842,70.140625,33.6059665295059
7587,,Existing,095-10-09-11.31-900,378195.61,1486052.24,2425.05,0,0, ,241.481954175,2425.04226794,377.05078125,95.2344414924363
7588,,Existing,095-10-09-11.42-700,378443.07,1486092.15,1615.8,0,0, ,178.733645207,1615.80267218,251.2265625,70.4795697843385
7589,,Existing,095-10-09-11.42-700,378508.88,1486137.67,642.67,0,0, ,101.410558335,642.670112601,99.9296875,39.9868975954919
7590,,Existing,095-10-09-11.42-2000,378557.96,1486132.43,204.91,0,0, ,58.043671666,204.908064437,31.8671875,22.8950968693145
7591,,Existing,095-10-09-02.13-11100,378782.41,1492015.66,1665.1,0,0, ,180.888151288,1665.11779506,259.0234375,71.3832426304159
7592,,Changed,095-10-09-02.13-2800,378857.93,1492853.68,797.78,484.85,64.54, ,125.660405903,797.775638814,124.109375,49.5858877093919
7593,,Existing,095-10-09-02.13-3000,378945.66,1492892.29,1414.27,0,0, ,169.099325876,1414.26309715,220.00390625,66.7428762512232
7594,,New,095-10-09-02.21-1200,378129.82,1493291.32,172.41,0,0, ,53.8656017735,172.412991842,26.82421875,21.2369540383474
7595,,Changed,095-10-09-02.13-1900,378534.94,1493038.06,2013.77,1772.45,13.62, ,245.951674264,2013.76421334,313.28125,97.0375673386228
7596,,New,095-10-09-02.13-1800,378576.92,1493030.65,212.95,0,0, ,68.4452849886,212.954844766,33.1328125,27.0246866003097
7597,,Existing,095-10-09-02.12-3000,378835.64,1493231.59,498.3,0,0, ,89.39614667,498.300139896,77.5234375,35.263538612065
7598,,Changed,095-10-09-02.12-3000,378861.68,1493258.32,2198.87,2327.78,-5.54, ,230.594511105,2198.85759155,342.07421875,91.0299927617155
7599,,Existing, ,378603.44,1493539.12,158.78,0,0, ,50.5589455641,158.783277659,24.6953125,19.9450606224714
7600,,New,095-10-09-02.12-1500,378788.56,1493535.42,198.68,0,0, ,56.9720923147,198.682662172,30.90625,22.4650143945574
7601,,New,095-10-09-02.12-1300,378907.67,1493517,223.01,0,0, ,59.7362894757,223.01648275,34.6953125,23.5614420119262
7602,,Changed,095-10-09-02.12-1800,378670.88,1493433.89,2239.52,1773.86,26.25, ,250.343952959,2239.51557209,348.41015625,98.7435413750684
7603,,New,095-10-09-02.12-1500,378788.92,1493435.03,3405.68,0,0, ,285.462087196,3405.6687043,529.828125,112.625993612953
7604,,Existing,095-10-09-02.12-1200,378939.02,1493420.86,1500.2,0,0, ,178.39085155,1500.19256799,233.39453125,70.4186245013638
7605,,Existing,095-10-09-02.13-2800,378861.95,1492899.16,1053.79,0,0, ,134.684145061,1053.79350862,163.9296875,53.1162085253025
7606,,Existing,095-10-09-02.13-2900,378908.73,1492840.04,523.56,0,0, ,91.8014865267,523.564089918,81.4453125,36.2138974234021
7607,,Existing,095-10-09-02.13-2700,378740.9,1492889.19,1027.73,0,0, ,137.026803634,1027.73650702,159.87890625,54.0732137639589
7608,,Existing,095-10-09-02.13-2600,378683.1,1492876.36,2776.28,0,0, ,261.428087128,2776.29304382,431.89453125,103.118208618607
7609,,Existing,095-10-09-02.32-4910,376318.01,1491125.48,927.27,0,0, ,172.142382272,927.276189471,144.234375,67.9405862124892
7610,,Existing,095-10-09-02.32-5030,376377.57,1491074.54,1196.72,0,0, ,184.017169208,1196.71332382,186.14453125,72.5091258521494
7611,,Existing,095-10-09-02.32-11000,375704.76,1491150.65,1390.23,0,0, ,167.560305113,1390.22474044,216.23828125,66.0878322809752
7612,,Existing,095-10-09-02.32-8312,376161.41,1491106.58,1520.85,0,0, ,202.937568832,1520.85251281,236.56640625,80.0964641144094
7613,,New,095-10-09-02.32-8500,376147.56,1490863.19,511.64,0,0, ,91.1262507468,511.638116779,79.5859375,35.9477423742839
7614,,Existing,095-10-09-02.32-10300,375695.15,1490486.66,518.49,0,0, ,94.531491828,518.491650257,80.6484375,37.3017102094908
7615,,Existing,095-10-09-02.32-10300,375718.29,1490538.78,1768.58,0,0, ,192.081777051,1768.56534425,275.078125,75.7456719117845
7616,,Existing,095-10-09-02.32-10500,375770.01,1490678.48,1590.49,0,0, ,174.121877345,1590.48527314,247.37890625,68.705189028638
7617,,Existing,095-10-09-02.32-10400,375711.57,1490689.45,1787.58,0,0, ,187.261430745,1787.58101857,278.0390625,73.8327646003686
7618,,Existing,095-10-09-02.32-10500,375767.23,1490763.22,1053.5,0,0, ,130.062643562,1053.5096716,163.8671875,51.2890593220617
7619,,Existing,095-10-09-02.33-300,376469.37,1490341.97,3230.92,0,0, ,256.815048894,3230.90524652,502.5234375,101.188235811941
7620,,Existing,095-10-09-02.32-3410,376393.31,1490576.18,2079.37,0,0, ,217.547474031,2079.37331679,323.42578125,85.7654339979208
7621,,Existing,095-10-09-02.32-3500,376277.42,1490498.96,494.91,0,0, ,90.0558798426,494.903940689,76.9765625,35.5055631738915
7622,,Existing,095-10-09-02.32-9800,376182.64,1490542.06,2185.24,0,0, ,225.087610886,2185.23650762,339.89453125,88.7797082126377
7623,,Existing,095-10-09-02.32-10000,376002.11,1490545.05,1699.09,0,0, ,171.387160706,1699.09535745,264.26953125,67.555269820527
7624,,Existing,095-10-09-02.32-10100,375934.11,1490473.51,785.37,0,0, ,119.486171285,785.366255466,122.15625,47.1104640306244
7625,,Existing,095-10-09-02.32-9200,375904.06,1490771.96,1328.52,0,0, ,147.487252487,1328.52105706,206.64453125,58.1848152036801
7626,,Existing,095-10-09-02.32-9200,375950.29,1490778.63,202.31,0,0, ,58.2873949349,202.313440631,31.46875,22.9978740195036
7627,,Existing,095-10-09-02.32-9300,376010.93,1490773.84,173.3,0,0, ,54.3970911556,173.29769404,26.95703125,21.4643664533705
7628,,Existing,095-10-09-02.32-9500,376125.69,1490780.95,370.93,0,0, ,78.4644000573,370.924386895,57.6953125,30.9572132345682
7629,,Existing,095-10-09-02.32-9400,376078.49,1490695.8,2060.33,0,0, ,210.826350003,2060.31709914,320.4609375,83.1978568794466
7630,,Existing,095-10-09-02.32-3600,376291.47,1490696.48,1454.17,0,0, ,181.745735769,1454.16814682,226.1796875,71.682631811925
7631,,Existing,095-10-09-02.32-3600,376317.23,1490738.36,407.7,0,0, ,81.5111058431,407.698397158,63.41796875,32.1556452252419
7632,,Existing,095-10-09-02.32-3700,376361.28,1490780.6,677.5,0,0, ,104.1157542,677.504337599,105.375,41.0618601293387
7633,,Existing,095-10-09-02.32-8800,375933.35,1490961.33,1484.55,0,0, ,162.589899501,1484.54519175,230.91015625,64.1094433019598
7634,,Existing,095-10-09-02.32-9000,375938.51,1490882.09,1669.64,0,0, ,180.480105583,1669.63812046,259.703125,71.1293779788034
7635,,New,095-11-09-34.44-600,375473.53,1495179.64,2177.15,0,0, ,216.840007973,2177.15065959,338.75390625,85.5149394081717
7636,,New,095-11-09-34.44-7400,374883.4,1494891.82,3007.24,0,0, ,241.142110821,3007.24746646,467.91015625,95.1230500434965
7637,,New,095-11-09-34.44-7500,374926.47,1494847.55,2753.69,0,0, ,241.100768625,2753.68924804,428.44140625,95.1013930875472
7638,,New,095-11-09-34.44-7700,374994.65,1494791.54,4031.5,0,0, ,287.116725671,4031.50799035,627.26171875,113.247223114151
7639,,New,095-11-09-34.44-7800,375057.98,1494726.94,2669.27,0,0, ,238.997749119,2669.27078677,415.29296875,94.2829641634106
7640,,Existing,095-11-09-35.33-6700,375638.4,1494857.02,1815.83,0,0, ,177.760073593,1815.83186134,282.53125,70.1551664403818
7641,,New,095-11-09-34.44-3100,375223.22,1495238.44,2520.91,0,0, ,211.531255597,2520.90599463,392.2421875,83.4240148570574
7642,,New,095-11-09-34.44-2900,375226.6,1495117.73,2557.62,0,0, ,230.103366104,2557.62135041,397.9453125,90.7355729935774
7643,,Changed,095-11-09-34.44-2600,375197.53,1494916.3,2586.75,2496.71,3.61, ,229.292631347,2586.75206627,402.484375,90.4419778737466
7644,,New,095-11-09-34.44-2200,375329.82,1494814.12,2196.86,0,0, ,221.280275214,2196.86268801,341.80078125,87.2901637047706
7645,,New,095-11-09-34.44-2100,375324.36,1494914.47,3196.48,0,0, ,270.744839672,3196.49316099,497.35546875,106.783114161058
7646,,New,095-11-09-34.44-500,375470.56,1495117.18,2423.85,0,0, ,210.298880212,2423.86065103,377.13671875,82.9343323942851
7647,,Existing,095-11-09-34.44-300,375467.54,1495000.2,1827.76,0,0, ,216.990495865,1827.76796787,284.37109375,85.5856951609593
7648,,Existing,095-11-09-35.33-6800,375641.2,1494781.08,2276.53,0,0, ,214.146766549,2276.54014553,354.20703125,84.4886079650945
7649,,Existing,095-11-09-34.44-2400,375191.35,1494796.81,2151.2,0,0, ,203.467933544,2151.1986202,334.703125,80.2596915923043
7650,,Existing,095-11-09-34.44-200,375473.2,1494934.05,2686.64,0,0, ,235.626584172,2686.6560002,418.01953125,92.9452566529576
7651,,Existing,095-11-09-35.33-4000,375670.7,1495170.54,3267.5,0,0, ,269.173800449,3267.50491474,508.39453125,106.159439199686
7652,,Existing,095-11-09-35.33-6600,375642.93,1495016.13,2537.51,0,0, ,234.576418799,2869.00736035,446.3984375,92.5547991753125
7653,,Existing,095-11-09-35.33-9300,375647.81,1494702.65,2801.92,0,0, ,241.125861661,2801.91952393,435.94921875,95.1040483839875
7654,,Existing,095-11-09-35.33-9400,375646.61,1494624.79,2401.66,0,0, ,229.852410278,2401.6650257,373.671875,90.6555531851844
7655,,Changed,095-11-09-34.44-8000,375140.52,1494647.32,2910.3,2651.68,9.75, ,247.857536562,2910.30561042,452.80859375,97.7747504930737
7656,,New,095-11-09-34.41-1000,375230.7,1495752.41,2617.22,0,0, ,218.595619824,2617.2099945,407.2421875,86.2481247240472
7657,,New,095-11-09-34.41-900,375234.28,1495638.46,2483.18,0,0, ,207.160705276,2483.18009968,386.37890625,81.7285280436983
7658,,New,095-11-09-34.44-5200,374978.91,1495493.59,3500.2,0,0, ,294.065017746,3500.20881173,544.6328125,115.98926060774
7659,,New,095-11-09-34.44-5000,374981.76,1495361.05,2222.28,0,0, ,214.178204132,2222.27045024,345.78125,84.4609107053909
7660,,New,095-11-09-34.44-4900,374976.87,1495302.78,2297.71,0,0, ,204.442536559,2297.72690204,357.52734375,80.6328395112334
7661,,New,095-11-09-34.44-3700,375087.61,1495422.07,1915.17,0,0, ,181.780012676,1915.1692598,297.99609375,71.7031104801026
7662,,New,095-11-09-34.44-3800,375087,1495360.49,2182.02,0,0, ,209.673283169,2182.01828206,339.50390625,82.695374032966
7663,,New,095-11-09-34.44-3900,375080.65,1495298.99,2287.28,0,0, ,208.853753601,2287.26577576,355.8828125,82.3711713125521
7664,,New,095-11-09-34.44-3500,375225.08,1495498.29,2211.29,0,0, ,201.861186141,2211.281187,344.06640625,79.6075007183592
7665,,New,095-11-09-34.44-3400,375225.05,1495417.91,2351.55,0,0, ,207.845355375,2351.54468879,365.8984375,81.9771797513722
7666,,New,095-11-09-34.44-3300,375228.53,1495356.93,2747.11,0,0, ,229.637197919,2747.10172012,427.4375,90.5560453437667
7667,,New,095-11-09-34.44-3200,375224.23,1495298.49,2353.05,0,0, ,202.605539025,2353.05452079,366.12890625,79.9039127466287
7668,,New,095-11-09-34.44-1200,375330.75,1495499.78,2405.31,0,0, ,209.244070347,2405.31168044,374.265625,82.5690656790694
7669,,Changed,095-11-09-34.44-1300,375334.14,1495417.92,2326.56,2098.21,10.88, ,224.174916705,2326.55714727,362,88.4042552469405
7670,,New,095-11-09-34.44-1400,375334.81,1495359.32,2377.59,0,0, ,202.456431399,2377.61307374,369.94921875,79.8531935774167
7671,,New,095-11-09-34.44-1500,375331.62,1495299.84,2419.88,0,0, ,208.575969702,2419.87736984,376.5234375,82.2606978009546
7672,,New,095-11-09-34.44-1100,375470.24,1495486.67,2636.22,0,0, ,237.925686638,2636.21941588,410.1875,93.8863865003695
7673,,New,095-11-09-34.44-1000,375475.8,1495416.61,2497.42,0,0, ,212.528129448,2497.40844246,388.58984375,83.8136589018319
7674,,New,095-11-09-34.44-800,375475.7,1495295.38,2415.5,0,0, ,211.063540715,2415.49161632,375.83984375,83.2441251692014
7675,,Existing,095-11-09-35.32-300,375647.33,1495927.13,2478.08,0,0, ,231.651863139,2478.07916373,385.59375,91.3865095771609
7676,,New,095-11-09-35.33-1400,375639.3,1495422.48,170.66,0,0, ,53.813332807,170.664307393,26.55859375,21.2373554281224
7677,,Changed,095-11-09-34.44-5100,374977.05,1495421.82,2315.71,2120.78,9.19, ,212.224437066,2315.71481187,360.328125,83.6990409219056
7678,,New,095-11-09-34.44-3600,375083.28,1495495.67,3601.27,0,0, ,257.640915674,3601.25986354,560.34765625,101.665838762937
7679,,Changed,095-11-09-34.44-900,375468.31,1495356.51,1852.94,1747.14,6.06, ,192.554776788,1852.95042456,288.31640625,75.9471304052439
7680,,Existing,095-11-09-35.32-400,375643.34,1495852.37,2356.96,0,0, ,212.855431944,2356.96670588,366.7578125,83.9841664459137
7681,,Existing,095-11-09-35.33-1400,375662.56,1495495.57,3400.65,0,0, ,271.284359178,3400.6489557,529.12109375,106.969905104669
7682,,Existing,095-11-09-35.33-3900,375664.82,1495325.9,2577.74,0,0, ,222.268651972,2577.75934022,401.08984375,87.6277777302018
7683,,Existing,095-11-09-35.33-1300,375656.86,1495645.56,2702.96,0,0, ,230.94544512,2702.97198243,420.59765625,91.0582215420839
7684,,New,095-11-09-34.41-101,375473.02,1496481.49,1164.39,0,0, ,141.367124068,1164.39317142,181.19140625,55.7367842447338
7685,,New,095-11-09-34.41-101,375432.32,1496534.46,1406.94,0,0, ,153.99084218,1406.93976901,218.93359375,60.7182974968766
7686,,Changed,095-11-09-35.32-100,375688.56,1496729.03,1197.94,1184.85,1.1, ,215.215800798,1197.93328946,186.40625,84.824669964301
7687,,Changed,095-11-09-35.32-100,375692.14,1496487.87,1277.41,1063.47,20.12, ,199.985012202,1277.41981053,198.77734375,78.8343028936899
7688,,Existing,095-11-09-35.32-200,375665.85,1496172.01,3416.65,0,0, ,306.402536555,3416.66282549,531.65234375,120.836959107254
7689,,Existing,095-11-09-35.32-100,375686.73,1496808.38,1208.68,0,0, ,186.730923644,1208.68117127,188.0859375,73.5629168231504
7690,,Existing,095-11-09-35.32-100,375690.56,1496649.97,1045.5,0,0, ,179.353399993,1045.50016431,162.68359375,70.6796740269273
7691,,Existing,095-11-09-35.32-100,375689.16,1496570.47,956.42,0,0, ,161.31712042,956.420571633,148.828125,63.5540760310555
7692,,Existing,095-11-09-35.32-100,375679.05,1496369.54,1260.05,0,0, ,194.593955145,1260.04609524,196.07421875,76.6715758005995
7693,,Existing,095-10-09-11.32-1300,376163.89,1486227.5,673.8,0,0, ,103.831019069,673.801051013,104.76953125,40.9426182209748
7694,,Existing,095-10-09-11.32-1500,376043.76,1486220.33,826.53,0,0, ,115.342653884,826.521896893,128.51171875,45.4745797462815
7695,,Existing,095-10-09-11.32-1200,376228.88,1486284.47,2696.94,0,0, ,265.067395236,2696.93641126,419.34765625,104.568678130609
7696,,Changed,095-10-09-11.32-900,376415.83,1486305.84,1647.7,1115.76,47.68, ,175.777752685,1647.70198942,256.19140625,69.3400302648198
7697,,Existing,095-10-09-11.32-1400,376099.88,1486234.53,679.3,0,0, ,104.268481704,679.299131717,105.6171875,41.1135265280431
7698,,Existing,095-10-09-11.32-2000,375739.46,1486237.76,464.73,0,0, ,87.5550646821,464.728426012,72.25390625,34.5365396830673
7699,,Existing,095-10-09-11.32-2000,375763.07,1486272.95,1773.03,0,0, ,193.779139996,1773.03040476,275.6875,76.4467389966315
7700,,Existing,095-10-09-11.32-1900,375821.21,1486286.34,1847.29,0,0, ,191.179975403,1847.29114483,287.2421875,75.3748995029448
7701,,Existing,095-10-09-11.32-1800,375879.83,1486285.45,1584.78,0,0, ,181.89831591,1584.77828306,246.41796875,71.7208922607025
7702,,Existing,095-10-09-11.32-1700,375935,1486288.02,1515.23,0,0, ,157.33743666,1515.22742147,235.59375,62.023162793949
7703,,Existing,095-10-09-11.32-1500,376057.08,1486291.84,1454.75,0,0, ,171.842649184,1454.75108293,226.19921875,67.7752392364345
7704,,Existing,095-10-09-11.32-1100,376274.83,1486263.97,372.08,0,0, ,78.9357102452,372.076976512,57.85546875,31.1389856366667
7705,,Existing,095-10-09-11.32-1100,376295.04,1486304.27,1060.64,0,0, ,130.659557426,1060.65367344,164.91796875,51.5135694029032
7706,,Existing,095-10-09-11.32-1000,376333.61,1486246.51,617.06,0,0, ,100.296609023,617.06252018,95.9453125,39.5595856804077
7707,,Existing,095-10-09-11.32-900,376391.44,1486273.43,349.22,0,0, ,77.7377911459,349.220082807,54.30078125,30.6703834591346
7708,,Existing,095-10-09-11.32-1600,375994.53,1486292.16,1461.14,0,0, ,158.874057521,1461.13964764,227.18359375,62.6326673916737
7709,,Existing,095-10-09-11.32-1400,376116.91,1486296.77,1342.26,0,0, ,153.60900446,1342.2628355,208.70703125,60.5680233207597
7710,,Existing,095-10-09-11.32-1300,376176.5,1486298.75,1258.33,0,0, ,151.328747088,1258.32048178,195.6484375,59.6698138568501
7711,,Existing,095-10-09-11.32-1000,376353.87,1486305.73,1118.5,0,0, ,147.017953031,1118.49696145,173.9140625,57.9716049264852
7712,,Existing,095-10-09-11.32-800,376467.8,1486309.44,1288.15,0,0, ,163.951548083,1288.15423433,200.29296875,64.6322384500363
7713,,New,095-10-09-02.33-1800,375777.39,1489145.48,553.01,0,0, ,141.13350558,553.015927744,86.0078125,55.59257647774
7714,,New,095-10-09-02.33-900,375946.17,1489176.05,5354.64,0,0, ,302.803111622,5354.63056529,832.7578125,119.352848870491
7715,,Changed,095-10-09-02.33-800,376296.3,1489158.67,4190.08,3344.35,25.29, ,287.421813829,4190.09913364,651.6484375,113.399538515431
7716,,Existing,095-10-09-02.33-900,375808.55,1489236.26,512.12,0,0, ,138.589774954,512.130470553,79.64453125,54.5746947951327
7717,,Existing,095-10-09-11.22-1100,375946.54,1488937.82,2949.78,0,0, ,290.153932309,2949.80285698,458.74609375,114.351660325414
7718,,Existing,095-10-09-11.22-1100,376150.96,1488883.74,7076.8,0,0, ,606.304795351,7076.81533787,1100.58203125,238.808107689902
7719,,Existing,095-10-09-02.33-300,376468.28,1489916.04,3269.52,0,0, ,257.812475148,3269.53862145,508.51171875,101.580263811681
7720,,Existing,095-10-09-02.33-300,376475.01,1490029.71,3617.36,0,0, ,286.430529498,3617.35481237,562.61328125,113.003445786893
7721,,Existing,095-10-09-02.33-300,376383.75,1490276.76,4784.08,0,0, ,348.681835653,4784.06844498,744.09375,137.681478198803
7722,,Existing,095-10-09-02.33-300,376468.89,1490211.68,3222.25,0,0, ,256.096268003,3222.24844854,501.16796875,100.905018746063
7723,,Existing,095-10-09-02.33-500,376438.54,1489578.57,3726,0,0, ,277.730053037,3726.0115891,579.49609375,109.520665651843
7724,,Existing,095-10-09-02.32-10400,375691.13,1490740.98,184.58,0,0, ,54.3876785258,184.578703335,28.70703125,21.4480710626692
7725,,Changed,095-10-09-02.32-3500,376301.4,1490558.49,2445.87,2288.52,6.88, ,254.314262851,2445.87027369,380.42578125,100.282685907698
7726,,New,095-10-09-02.32-3500,376282.98,1490477.04,152.6,0,0, ,49.4428246823,152.602322267,23.73828125,19.5007759393092
7727,,Existing,095-10-09-02.32-9200,375916.44,1490682.79,2206.39,0,0, ,204.7015885,2206.39157909,343.1796875,80.7313132032635
7728,,Existing,095-10-09-02.32-9300,375990.16,1490682.76,1915.94,0,0, ,212.413794729,1915.93948829,298.01171875,83.7620525388042
7729,,Changed,095-10-09-02.32-9600,376157.51,1490730.91,3391.43,2229.16,52.14, ,338.300871214,3391.43548792,527.49609375,133.575839585411
7730,,Existing,095-10-09-02.32-3900,376465.14,1490753.75,1374.66,0,0, ,175.870227622,1374.67521254,213.8046875,69.3841514522608
7731,,Changed,095-10-09-02.32-4500,376464.31,1490941.58,1570.27,1411.85,11.22, ,194.04069887,1570.27747174,244.24609375,76.5675114762527
7732,,Existing,095-10-09-02.32-9100,376005.16,1490856.14,249.56,0,0, ,75.9431520872,249.560593051,38.8125,29.9177213878331
7733,,PossiblyChanged,095-10-09-02.32-11000,375781.17,1491065.59,3890.16,0,0, ,438.597346416,3890.16268527,605.09765625,172.96836869722
7734,,Existing,095-10-09-02.32-5030,376377.05,1491095,152.5,0,0, ,49.4355966598,152.496961629,23.71875,19.4954588190598
7735,,Existing,095-10-09-02.32-5000,376494.63,1491153.51,1661.32,0,0, ,249.968762302,1661.326402,258.42578125,98.6485794928951
7736,,Changed,095-10-09-02.32-9800,376194.02,1490433.52,247.13,129.86,90.3, ,71.4121314868,247.126883764,38.4296875,28.1575562494225
7737,,Existing,095-10-09-02.32-3500,376264.42,1490450.95,201.51,0,0, ,65.0136495009,201.517413365,31.34375,25.6581406136443
7738,,New,095-10-09-02.32-3101,376294.42,1490394.69,187.73,0,0, ,55.4635373018,187.731443829,29.1953125,21.8671460068235
7739,,Existing,095-10-09-02.32-3410,376410.7,1490459.65,210.34,0,0, ,64.5810868408,210.342813614,32.71484375,25.4471650203027
7740,,Existing,095-10-09-02.32-9500,376118.83,1490693.5,1852.3,0,0, ,193.783153808,1852.28915824,288.1015625,76.4777070384032
7741,,Existing,095-10-09-02.32-10800,375771.38,1490960.41,2688.69,0,0, ,234.666438668,2688.70119503,418.20703125,92.4814898987441
7742,,Existing,095-10-09-02.32-8300,376021.68,1491108.9,1300.32,0,0, ,189.768446082,1300.32551708,202.2578125,74.9185133729536
7743,,Existing,095-10-09-02.32-8301,376080.31,1491112.48,1413.99,0,0, ,223.019394334,1413.98797176,219.9375,88.030241340144
7744,,Existing,095-10-09-02.32-8322,376199.49,1491110.31,1347.77,0,0, ,212.827776344,1347.77088992,209.6328125,84.0022059188857
7745,,New,095-10-09-02.32-4900,376278.18,1491106.83,2222.27,0,0, ,205.126652286,2222.27695712,345.66796875,80.9642518580094
7746,,Existing,095-10-09-02.32-11890,375715.96,1491667.68,237.36,0,0, ,62.1469725837,237.356218826,36.921875,24.5171972722708
7747,,Existing,095-10-09-02.32-8100,376075.49,1491335.25,1761.18,0,0, ,202.859140534,1761.18335979,273.94921875,80.0210137980235
7748,,Existing,095-10-09-02.32-11400,375791.37,1491471.3,1668.74,0,0, ,172.909275247,1668.73520199,259.57421875,68.1502942698803
7749,,Existing,095-10-09-02.32-11600,375799.88,1491551.4,1256.59,0,0, ,145.367819503,1256.59875753,195.46484375,57.3075978119753
7750,,Existing,095-10-09-02.32-7300,375914.88,1491548.22,1038.09,0,0, ,133.627861175,1038.09183499,161.47265625,52.6953196524156
7751,,Existing,095-10-09-02.32-7301,375918.21,1491463.57,1216.03,0,0, ,147.694984069,1216.02020359,189.1484375,58.2318023944947
7752,,Existing,095-10-09-02.32-7401,376019.58,1491465.84,1096.35,0,0, ,145.068073273,1096.33982036,170.53515625,57.230857764861
7753,,Existing,095-10-09-02.32-7500,376077.79,1491486.29,1717.94,0,0, ,179.381962334,1717.9380001,267.2265625,70.795299356338
7754,,Existing,095-10-09-02.32-7600,376114.43,1491483.08,1656.62,0,0, ,175.004674328,1656.59943985,257.68359375,69.0724978999681
7755,,Existing,095-10-09-02.32-7700,376151.18,1491527,481.06,0,0, ,88.036010364,481.06504832,74.83203125,34.7271230738416
7756,,Existing,095-10-09-02.32-7600,376109.46,1491549.31,445.2,0,0, ,85.2560931001,445.188884223,69.25,33.634531698712
7757,,Existing,095-10-09-02.32-7700,376154.8,1491480.93,1397.52,0,0, ,157.702394443,1397.51237591,217.38671875,62.2373048049808
7758,,Existing,095-10-09-02.32-7800,376193.58,1491483.36,1589.37,0,0, ,176.459247968,1589.36955379,247.2265625,69.6302504739611
7759,,Existing,095-10-09-02.32-7900,376192.81,1491345.61,1028.11,0,0, ,128.263621601,1028.11837674,159.92578125,50.5877346911036
7760,,Existing,095-10-09-02.23-1200,375951.89,1491856.88,3677.66,0,0, ,343.818742538,3677.67488585,572.07421875,135.57493201533
7761,,Existing,095-10-09-02.23-1200,376180.06,1491761.11,477.4,0,0, ,87.4383876495,477.40709879,74.265625,34.4880354310113
7762,,Existing,095-10-09-02.32-7000,376155.24,1491663.62,1833.58,0,0, ,182.059518447,1833.56585901,285.20703125,71.7678744538781
