,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
12035,1778.5,1982.0,2176.0,2404.0,2501.5,2732.5,2800.5,2794.5,2995.0,3074.5,2708.0
12036,1838.5,2009.5,2135.0,2190.0,2427.5,2487.0,2566.0,2576.0,2636.5,2849.5,2570.5
12037,1838.5,2249.0,2451.5,2539.5,2145.5,2251.5,2407.0,3140.5,2467.5,2700.0,2462.5
12038,1890.0,2713.0,2859.0,3091.5,3188.0,3236.0,3319.0,3417.5,3388.0,3361.5,3233.0
12039,1890.0,2452.0,2608.0,2773.5,2575.5,2611.5,2700.0,3174.5,2827.5,2976.0,2907.5
12040,1873.5,2086.0,2321.0,2408.0,2310.0,2526.0,2496.0,3071.5,2691.5,2622.5,2459.0
12041,1873.5,2066.0,2222.0,2417.0,2440.0,2747.0,2777.5,2958.0,2906.5,2840.0,2641.5
12042,1696.0,1865.0,2016.5,2073.5,2563.0,3193.0,3451.5,3536.0,3572.0,3190.0,2724.0
12043,1696.0,1713.0,1873.0,1989.0,2395.5,2759.0,2902.5,3054.0,3264.0,2820.5,2476.5
12044,1717.0,1513.5,1774.5,1873.0,2053.0,2664.0,2937.0,3981.0,3142.5,2598.5,2136.0
12045,1717.0,1985.5,2164.0,2218.0,2165.0,2564.5,2637.0,2852.5,2915.5,2724.5,2363.5
12046,1850.0,1533.5,1698.0,1701.5,2391.5,3223.5,3434.5,3653.0,3676.5,2941.0,2470.0
12047,1850.0,1815.5,1969.0,2157.0,2487.0,2772.5,2864.0,2817.0,3051.0,3044.5,2599.0
12048,1718.0,2284.5,2514.0,2661.0,2597.0,2689.5,2981.0,3049.0,2997.0,3196.5,2786.0
12049,1718.0,1410.5,1507.0,1660.0,2203.0,2497.0,2823.5,2521.5,3141.5,2890.0,2404.0
12050,1613.5,1498.5,1624.0,1647.5,2117.0,3076.0,3383.0,3281.0,3633.5,2763.5,2236.5
12051,1613.5,1841.0,1987.0,2098.0,2152.0,2613.5,2782.5,2878.0,3007.0,2815.0,2387.0
12052,1917.5,1628.0,1906.0,1921.5,2360.5,3156.5,3476.5,4091.5,3703.5,3019.5,2469.5
12053,1917.5,1869.0,1999.5,2114.5,2271.5,2670.5,2841.5,2531.0,2862.0,2600.5,2328.5
12054,2472.5,2104.5,2240.0,2425.5,2925.0,2974.0,3001.0,2680.0,2993.0,3062.5,2742.5
12055,2472.5,4616.0,4829.0,4915.5,5363.5,5098.0,5022.0,5081.0,5058.0,3806.0,2660.5
12056,2299.0,3967.5,4061.0,4206.0,3738.0,3768.0,3816.0,4621.5,3888.5,3358.5,2733.0
12057,2299.0,2391.5,2560.0,2789.5,2775.5,2798.0,2938.5,3279.0,2970.0,3085.5,2794.0
12058,1986.5,2947.0,3170.0,3542.0,4045.5,4133.0,4192.5,3843.0,4216.0,3825.5,3370.0
12059,1986.5,2002.5,2136.0,2172.5,3447.5,3624.5,3588.5,2714.0,3815.5,3317.5,2919.5
12060,1807.0,2310.0,2491.0,2624.0,2619.5,2653.0,2669.0,3055.0,2949.0,2917.0,2755.0
12061,1807.0,1922.5,2026.0,2208.5,2445.0,2507.0,2681.0,2735.0,2717.5,2839.5,2722.5
12062,1663.5,2162.0,2362.0,2473.5,2585.0,2954.5,3206.5,3184.5,3224.0,3020.0,2724.0
12063,1663.5,2201.5,2380.0,2419.5,2455.0,2678.0,2819.5,3218.5,2946.5,2757.0,2399.5
12064,1571.0,1811.5,1934.5,2001.0,2226.5,2478.5,2584.5,2822.0,2789.5,2808.0,2409.0
12065,1571.0,2141.5,2264.0,2410.5,2364.5,2517.5,2665.0,2884.5,2876.0,2935.0,2678.5
12066,1524.0,1821.0,1880.0,1910.5,1891.5,2203.5,2299.0,2445.5,2437.5,2293.0,2021.5
12067,1524.0,1547.5,1699.0,1753.0,1896.5,2373.0,2484.0,2903.5,2726.5,2357.0,1921.0
12068,1575.5,1409.5,1495.5,1595.5,2068.5,2240.5,2354.5,2189.0,2437.5,2577.0,2336.0
12069,1575.5,1679.0,1830.0,2016.5,2336.0,2859.5,3033.5,3203.0,3002.0,2933.5,2604.0
12070,1742.0,1829.5,1967.0,2046.0,2234.5,2299.5,2434.5,2378.0,2521.5,2635.0,2450.5
12071,1742.0,2095.0,2257.0,2339.0,2541.0,2657.5,2652.5,2772.0,2814.5,2882.5,2740.0
12072,1795.0,2301.5,2510.5,2636.0,2536.0,2632.0,2745.5,2928.0,2805.0,2998.0,2758.0
12073,1795.0,1669.0,1954.5,1879.5,2279.0,2808.5,2965.0,4382.5,3117.0,2717.5,2473.0
12074,1745.0,1606.0,1742.0,1732.5,2104.5,2568.5,2877.0,3678.0,2977.5,2624.0,2382.0
12075,1745.0,2005.5,2228.0,2429.0,2426.5,2590.5,2778.0,3432.0,3019.0,2737.5,2569.0
12076,1745.0,1627.5,1748.0,1856.0,1968.0,2167.0,2273.0,2377.5,2342.0,2348.0,2162.5
12077,2026.0,1703.0,1817.0,1935.0,2318.0,2408.0,2591.0,2466.5,2636.0,2919.0,2359.5
12078,2206.0,1741.5,1894.5,2008.0,2109.5,2176.0,2243.0,2216.5,2351.5,2813.0,2439.5
12079,2206.0,2689.0,2897.0,3116.0,2831.5,2774.5,2724.5,3270.5,2922.0,3501.5,3538.0
12080,2041.5,1673.0,1957.0,1936.0,2330.5,3186.0,3672.5,4484.0,3709.5,3179.5,2750.0
12081,2041.5,2011.5,2029.0,2112.0,2094.0,2346.5,2506.5,2745.0,2653.5,2505.0,2487.0
12082,1820.5,2173.0,2302.0,2525.0,2152.0,2210.5,2298.5,2781.0,2252.5,2372.0,2358.0
12083,1820.5,1459.5,1464.0,1485.0,1595.0,1567.0,1676.0,1505.0,1612.0,1796.0,1798.5
12084,1813.0,1842.0,1986.0,2270.0,2274.0,2298.0,2430.5,2466.0,2342.0,2403.0,2377.5
12085,1813.0,1356.0,1314.5,1387.5,1907.0,1990.0,2032.0,1420.5,2041.5,2122.5,2069.5
12086,2048.5,1943.0,2006.0,2176.5,2601.5,2539.0,2582.5,2314.0,2641.5,2452.5,2357.0
12087,2048.5,2301.0,2471.5,2626.5,2959.5,2972.0,2999.0,2953.0,3006.5,2935.0,2659.5
12088,2048.5,3630.0,3779.0,4088.0,3905.0,3907.0,3953.5,4515.5,3893.0,3640.0,3130.5
12089,2017.5,3088.0,3131.5,3529.0,2708.0,2413.0,2618.0,3588.0,2492.0,2596.0,2258.0
12090,2017.5,3658.0,3689.5,4159.0,2823.5,2890.0,2866.0,4364.5,2982.0,2702.5,2507.5
12091,2024.5,2197.5,2254.5,2347.0,2908.0,2885.0,2960.0,2482.0,3007.5,2847.0,2608.0
12092,1894.5,1951.0,1996.0,2150.0,2248.0,2342.0,2317.0,2419.0,2392.5,2548.0,2355.0
12093,1894.5,2021.5,2139.0,2307.0,2301.0,2314.5,2299.5,2781.0,2449.5,2606.0,2474.5
12094,1829.5,1629.5,1718.0,1783.0,2744.5,3054.5,3090.0,2487.0,3213.0,2882.0,2529.5
12095,1829.5,3300.0,3505.5,3698.0,3756.5,3691.0,3874.0,4001.0,3758.0,3486.0,3061.0
12096,1814.0,1568.0,1686.0,1798.5,1977.5,2296.0,2426.0,2606.5,2604.5,2457.5,2181.5
12097,1814.0,1812.5,1967.5,2083.0,2029.5,2216.5,2378.5,2542.5,2503.5,2432.0,2241.0
12098,2241.0,1927.0,1963.5,2195.0,3140.5,3106.0,3349.5,2382.5,3304.0,3432.5,3046.0
12099,2241.0,4232.0,4332.0,4436.0,4653.5,4625.0,4884.5,5193.5,5138.5,4341.0,3684.0
12100,2241.0,2458.0,2581.0,2706.5,3179.5,3359.0,3451.0,3037.0,3326.0,3434.5,2967.5
12101,1993.5,2022.0,2169.0,2268.0,2262.0,2346.0,2389.0,2396.0,2306.0,2425.5,2265.0
12102,1993.5,2166.0,2291.5,2408.5,2436.5,2548.0,2446.0,2627.0,2571.5,2486.0,2446.0
12103,1811.5,2447.0,2652.0,2852.0,2752.0,2676.5,2884.5,3136.5,2718.5,3046.5,2914.5
12104,1811.5,2216.5,2367.5,2540.0,2594.0,2415.5,2586.0,2761.0,2619.5,2926.0,2798.5
12105,1939.5,2334.0,2429.0,2492.0,2851.0,2814.5,2851.0,2722.0,2839.5,2998.0,2930.5
12106,1806.0,2598.0,2778.0,2946.0,2895.0,3010.0,3089.0,3302.0,3132.0,3450.5,3306.5
12107,1806.0,2507.5,2673.5,2921.5,2840.0,2901.0,3110.5,3446.5,3263.0,3627.0,3445.0
12108,1525.5,2234.0,2510.0,2740.5,2692.0,2906.0,3101.0,3675.5,3288.0,3286.5,2920.5
12109,1525.5,1777.5,1796.0,1887.0,2057.0,2237.0,2319.5,2386.0,2389.5,2478.5,2222.0
12110,1549.0,1465.5,1637.0,1826.5,2518.0,3113.5,3269.0,3425.5,3513.5,3011.0,2466.0
12111,1549.0,1719.5,1849.0,2046.5,2667.5,3205.0,3577.5,3670.0,3748.0,3339.5,2771.5
12112,1549.0,1834.5,2057.0,2241.5,2625.5,2937.5,3055.5,3510.0,3244.5,3179.5,2801.0
12113,1611.5,1675.0,1684.5,1818.5,2255.0,2507.5,2627.5,2423.5,2764.5,2773.5,2434.5
12114,1611.5,2124.0,2247.0,2358.0,2435.0,2690.0,2867.0,2972.0,2929.0,2783.5,2545.0
12115,1651.0,1825.0,1981.5,2101.5,2349.0,2875.5,2999.0,3361.5,3178.5,2888.5,2552.5
12116,1651.0,1956.0,1961.0,2016.0,2392.0,2789.0,3054.5,2557.0,3080.0,2833.0,2552.5
12117,1606.0,2276.0,2414.0,2516.0,2378.0,2628.5,2740.0,2935.0,2843.5,2750.0,2587.5
12118,1606.0,1534.0,1741.0,1788.5,2193.0,2595.5,2864.5,3075.0,2929.0,2460.5,2123.0
12119,1466.0,1466.0,1592.5,1713.5,2209.5,2679.0,2748.0,2590.0,3003.0,2589.5,2352.0
12120,1577.5,1446.0,1600.0,1750.5,2062.5,2646.5,2884.5,3494.5,3090.0,2815.5,2294.5
12121,1577.5,1605.5,1752.0,1868.5,2161.5,2789.5,2987.5,3803.5,3320.5,2852.5,2560.5
12122,1735.0,1889.5,1960.0,2032.0,2352.0,2530.5,2591.0,3243.5,2813.0,2635.0,2644.5
12123,1735.0,2090.5,2141.0,2213.0,2358.0,2503.0,2640.5,3068.5,2730.0,2527.0,2313.0
12124,1649.0,1799.5,1835.0,1864.0,1939.5,2108.5,2229.5,2413.0,2242.5,2260.0,2131.0
12125,1649.0,1801.5,1816.5,1900.0,1902.5,2011.0,1988.0,2200.0,2117.0,2131.0,2029.5
12126,1649.0,1533.5,1568.0,1674.0,1778.5,1779.5,1883.0,2045.5,1865.0,2154.5,2004.5
12127,1691.0,2578.0,2843.0,2937.0,3338.5,3496.5,3249.0,3210.5,3571.0,3112.0,2763.0
12128,1691.0,1761.0,1816.5,1981.5,2111.0,2348.0,2451.0,2525.5,2444.0,2593.0,2344.0
12129,1801.0,1868.0,2001.5,2165.0,2777.5,2933.5,3107.5,2607.0,3099.0,3052.0,2657.5
12130,1801.0,1789.5,1941.5,2131.0,2088.0,2680.5,2724.0,3786.0,2884.5,2595.5,2340.5
12131,1663.5,1477.0,1702.5,1775.0,1869.0,2512.0,2643.5,3450.0,2843.5,2488.5,2030.5
12132,1663.5,1450.5,1608.0,1772.5,1952.5,2380.5,2528.5,3093.0,2883.5,2475.5,2090.5
12133,1487.5,1789.0,1893.0,1904.0,1872.5,2200.5,2526.0,3025.0,2795.5,2980.0,2694.0
12134,1560.0,2032.0,2190.0,2395.0,2656.5,2873.0,3030.0,3178.0,3185.5,3187.5,2883.5
12135,1560.0,2253.0,2477.0,2616.0,2876.0,3305.5,3390.5,3963.0,3669.5,3472.0,3035.0
12136,1531.0,1904.0,2080.5,2106.0,2643.5,2966.5,3171.0,3267.0,3295.5,3127.0,2790.0
12137,1531.0,2313.0,2475.0,2641.0,2671.0,3224.5,3488.5,3654.0,3665.5,3414.0,2947.0
12138,1531.0,1542.5,1788.0,1931.0,2275.0,3118.0,3433.5,4083.5,3854.0,3343.0,2629.5
12139,1390.0,1332.5,1374.0,1533.5,1706.5,1909.0,2091.0,2305.0,2305.5,2452.0,2102.5
12140,1390.0,1505.0,1519.0,1626.0,1763.5,1973.5,2118.0,2425.5,2302.5,2345.0,1995.0
12141,1435.5,1597.0,1633.5,1723.0,2226.5,2524.5,2653.0,2315.0,2989.5,2489.0,2077.5
12142,1435.5,2172.0,2143.0,2078.0,2485.5,2877.0,3115.0,2977.0,3360.0,2422.5,2077.5
12143,1458.5,1523.5,1468.5,1468.0,1698.0,1978.5,2073.5,1911.5,2283.0,2050.0,1732.5
12144,1458.5,2218.0,2229.0,2257.0,2289.5,2589.5,2690.0,2997.0,2892.5,2310.5,1880.5
12145,1416.0,1997.0,2082.0,2197.5,2680.5,3548.5,3701.5,3687.5,4193.5,3164.0,2399.5
12146,1416.0,1495.0,1618.0,1735.0,2485.0,3255.5,3619.5,3301.5,3907.0,3079.0,2299.5
12147,1991.5,1744.0,1935.0,2067.0,2474.5,2789.5,2950.0,3398.0,3196.0,3084.5,2628.0
12148,2424.0,3605.0,3650.0,4010.0,3299.5,3392.0,3154.5,4214.0,3558.0,2546.0,2155.0
12149,2424.0,2948.0,3104.5,3452.0,3475.5,3486.5,3510.5,3594.5,3396.0,2835.0,2419.0
12150,1399.0,1547.0,1666.5,1899.5,2039.0,2273.0,2550.5,2902.5,2914.5,2907.5,2395.0
12151,1399.0,1724.5,1846.0,1986.0,2323.0,2749.0,2874.5,3190.0,3389.0,2711.5,2248.0
12152,1418.5,1394.5,1486.0,1611.0,2032.0,2619.0,3003.5,2648.5,3345.5,3002.0,2259.5
12153,1418.5,1402.5,1635.0,1689.0,2365.5,3632.5,4143.0,4701.5,4683.5,3393.0,2526.5
12154,1383.5,1452.5,1721.5,1681.5,2393.0,3673.5,4216.5,5132.0,4598.0,3334.0,2473.0
12155,1383.5,1456.0,1528.0,1623.5,2008.0,2599.5,2927.5,2831.0,3276.5,2764.0,2168.5
12156,1264.0,1321.5,1408.0,1519.0,1983.0,2728.0,3043.5,2897.0,3357.5,2682.0,2081.5
12157,1264.0,1469.0,1677.5,1613.0,1964.5,2970.5,3416.5,3728.5,3499.0,2510.5,1957.0
12158,1335.5,1388.5,1685.5,1590.0,2152.0,3653.0,4314.0,4865.0,4400.5,2883.0,2151.5
12159,1335.5,1415.0,1762.5,1603.0,2365.0,4415.0,5015.5,5784.0,5371.5,3259.5,2374.5
12160,1518.5,1555.0,1799.0,1797.0,2435.5,4147.5,4705.0,4830.0,5063.5,3457.0,2604.5
12161,1518.5,1626.5,1914.5,2058.0,2712.0,4264.0,4762.5,4801.0,5179.0,3441.5,2558.0
12162,1499.0,1696.5,1932.0,2088.0,2659.5,4318.5,4900.0,5117.0,5460.0,3284.0,2501.0
12163,1499.0,1433.0,1648.0,1884.0,2588.0,3532.0,4034.0,4034.0,4523.5,2930.5,2260.5
12164,1388.0,1355.0,1598.5,1516.0,2127.5,3672.0,4197.5,3978.5,4513.0,2948.5,2132.0
12165,1388.0,1529.0,1806.5,1704.0,2358.5,4409.5,5131.0,5093.0,5430.0,3165.0,2243.5
12166,1386.5,1416.5,1812.0,1751.0,2411.0,4093.5,4578.5,5447.5,4938.0,3205.5,2406.5
12167,1386.5,1505.0,1837.0,1900.0,2458.5,4189.0,4823.5,5272.0,5185.0,3530.5,2554.0
12168,1349.0,1472.0,1847.5,1540.0,2522.0,4744.5,5445.5,6331.5,5744.5,3198.5,2343.5
12169,1349.0,1466.5,1588.5,1704.5,2149.5,2997.0,3270.5,2930.5,3733.5,2723.5,2102.5
12170,1328.5,1383.5,1554.0,1722.0,1969.0,2761.0,3103.5,3287.0,3469.5,2560.5,1953.5
12171,1328.5,1573.0,1778.5,1850.0,2004.0,2782.5,3089.0,3484.0,3483.5,2716.0,2078.0
12172,1389.0,1562.0,1624.0,1733.5,2059.5,2626.0,2812.0,2707.0,3215.0,2826.0,2206.0
12173,1389.0,1700.0,1874.5,1833.5,2091.5,2917.5,3216.5,3475.0,3446.5,2753.5,2152.0
12174,1437.5,1576.0,1782.5,1921.0,2123.5,3005.0,3284.5,3598.5,3618.0,3048.5,2340.0
12175,1437.5,1543.0,1779.0,1935.0,2228.0,3234.0,3608.5,4120.5,3927.0,3021.0,2277.5
12176,1477.5,1857.5,2137.0,2222.0,2455.5,3019.5,3306.0,3833.0,3549.5,3143.5,2615.0
12177,1477.5,1718.0,1903.0,1912.5,2238.0,3044.0,3328.0,4024.0,3745.5,2856.0,2303.0
12178,1511.5,1818.0,1921.0,1897.0,2160.0,3033.5,3290.0,3024.0,3534.0,2632.0,2190.5
12179,1511.5,1594.0,1746.0,1752.5,2079.5,2765.5,2929.0,3231.0,3106.0,2605.0,2188.5
12180,1653.5,1460.5,1463.5,1457.5,1818.5,2017.0,2180.0,1977.0,2249.5,2142.0,1863.0
12181,1653.5,1719.5,1835.0,1929.0,2121.0,2490.5,2630.0,2859.5,2835.0,2682.0,2315.5
12182,1798.0,1398.5,1546.5,1655.5,2162.5,2782.5,3166.0,3595.5,3391.0,2769.5,2202.0
12183,1798.0,1914.5,1993.5,2034.0,2324.0,2802.5,2891.0,2981.5,3105.5,2826.5,2416.0
12184,1748.5,2358.0,2553.0,2696.0,2996.0,3251.5,3275.5,3563.5,3439.5,3502.0,3204.5
12185,1748.5,2560.0,2866.0,3126.5,2933.5,3057.0,3163.5,3348.5,3218.0,3350.0,3079.5
12186,1619.0,1960.5,2139.0,2351.0,2483.5,2696.5,2812.0,3207.5,3021.5,3225.5,2753.0
12187,1619.0,2003.5,2211.0,2247.0,2451.5,3046.0,3308.0,3881.5,3480.5,3254.0,2710.0
12188,1626.5,1931.0,2081.0,2190.5,2389.0,2834.0,2916.0,3467.0,3005.0,2887.0,2595.5
12189,1626.5,2114.0,2151.5,2258.0,2381.5,2490.5,2666.0,2799.0,2682.5,2889.5,2709.5
12190,1576.0,1437.5,1498.0,1660.0,2057.5,2759.0,2997.0,2836.0,3221.0,2927.5,2417.5
12191,1576.0,2076.0,2244.0,2387.0,2503.5,3078.0,3183.5,4292.0,3547.5,3085.0,2677.0
12192,1583.0,1649.5,1751.5,1931.0,2688.5,3309.5,3513.5,4314.0,3770.5,3119.5,2591.0
12193,1583.0,2057.0,2298.0,2412.5,2968.5,3313.5,3639.5,3756.5,3772.5,3403.0,2887.0
12194,1625.0,1626.5,1671.0,1718.5,1870.0,1931.5,2043.0,2094.0,2013.0,2093.0,1927.5
12195,1625.0,2338.0,2496.0,2618.0,2344.5,2415.0,2451.0,2909.5,2515.0,2601.5,2457.5
12196,1649.0,1564.5,1837.5,1814.0,2346.5,3334.0,3594.5,4181.5,3931.0,3079.5,2517.5
12197,1649.0,1773.5,1981.5,2096.0,2529.0,3191.0,3392.0,3737.0,3549.0,3047.0,2540.0
12198,1563.5,1934.0,2061.0,2129.5,2065.5,2349.5,2398.5,2691.5,2633.5,2692.5,2408.5
12199,1563.5,1538.0,1676.0,1826.0,2094.0,2602.5,2586.0,2990.0,3128.0,2802.5,2344.5
12200,1593.5,1506.0,1658.5,1745.0,2130.0,3038.0,3398.5,3524.5,3562.0,2920.5,2303.5
12201,1593.5,1991.0,2185.0,2299.0,2270.0,2637.0,2717.0,2975.5,3066.0,2951.0,2458.0
12202,1999.5,1714.5,1896.0,1928.5,2462.5,3523.5,3813.0,3951.0,4039.5,3266.0,2592.5
12203,1999.5,1913.0,2046.5,2154.0,2405.5,2966.5,3276.0,2876.5,3254.0,2919.0,2471.5
12204,2812.5,2235.5,2314.0,2467.0,3102.0,3171.0,3205.0,2813.0,3209.0,3245.5,2876.0
12205,2812.5,7714.0,7654.0,7898.0,6843.0,6666.5,6636.0,7958.0,6549.0,4645.0,3206.0
12206,2681.5,2949.0,2977.0,3265.0,3811.0,3974.0,3901.5,4345.5,4135.0,3356.5,2826.0
12207,2681.5,2373.0,2450.0,2605.0,2525.5,2709.0,2815.0,2974.0,2824.0,2996.5,2702.5
12208,2344.0,3365.0,3473.0,3837.0,4967.0,4816.5,5131.0,4366.0,4900.0,4080.0,3239.5
12209,2344.0,2645.5,2739.0,3082.5,4404.0,4194.5,4207.5,3333.0,4491.0,3653.5,2940.5
12210,2124.0,2680.0,2672.0,2740.0,2853.5,2890.0,2893.0,3047.0,3014.5,3083.5,2986.0
12211,2124.0,2432.0,2572.5,2767.0,2842.5,2856.5,2831.0,3122.0,2908.0,3180.5,3083.5
12212,1766.5,2453.0,2580.0,2672.5,2329.5,2540.0,2523.5,2716.0,2778.5,2849.0,2953.5
12213,1766.5,1448.0,1474.5,1482.0,1740.0,1970.0,1957.5,1557.0,2116.0,2137.5,1975.0
12214,1493.0,1695.5,1755.0,1881.0,2264.0,2646.5,2747.0,2403.0,3005.0,3016.0,2530.5
12215,1493.0,1831.0,1999.0,2150.0,2344.0,2788.0,3135.0,3404.0,3284.5,3084.5,2610.0
12216,1405.5,1719.5,1900.0,1997.0,2023.0,2360.0,2461.0,2314.0,2613.0,2386.5,2102.0
12217,1405.5,1775.5,1946.0,2046.5,2051.0,2410.0,2501.0,2595.0,2678.0,2468.0,2101.0
12218,1433.0,1499.5,1607.0,1723.5,1950.5,2490.5,2707.0,2759.5,2943.0,2484.0,2076.5
12219,1433.0,1588.5,1645.5,1730.5,2081.5,2605.0,2813.5,2351.0,2929.5,2555.0,2201.0
12220,1523.0,1504.0,1656.0,1706.5,2106.5,2601.5,2932.0,2830.5,3180.5,2645.5,2192.5
12221,1523.0,1736.5,1830.0,1922.5,2233.5,2755.0,2911.0,2793.5,3201.5,2726.0,2307.5
12222,1531.0,1678.0,1817.0,1874.0,2034.5,2149.5,2237.0,2214.0,2442.5,2800.0,2555.5
12223,1531.0,2002.0,2119.0,2267.0,2276.5,2454.5,2552.5,2619.0,2798.5,2973.5,2646.0
12224,1485.0,1960.0,2050.0,2140.0,1985.0,2158.0,2206.0,2519.0,2318.0,2527.0,2306.0
12225,1485.0,1734.0,1874.0,1918.5,1961.5,2086.5,2235.5,2504.0,2349.0,2341.5,2199.5
12226,1485.0,1529.5,1558.5,1658.0,1859.0,1864.5,2055.5,1868.5,2048.5,1978.0,1895.0
12227,1593.0,1793.5,1896.0,1991.0,1832.5,1968.0,2030.5,2420.5,2098.0,2015.5,1901.5
12228,1816.0,1914.0,2055.5,2151.0,2235.5,2389.0,2534.0,2463.0,2609.5,2568.5,2314.0
12229,1816.0,1709.0,1706.5,1768.5,2053.5,2170.0,2279.0,1981.0,2392.0,2522.5,2354.0
12230,1875.5,1851.5,1968.5,2036.0,1979.0,2102.5,2140.0,2465.0,2212.0,2336.5,2323.0
12231,1875.5,1824.5,1844.5,1904.5,1941.5,1987.5,2029.0,2188.5,2136.5,2311.0,2325.0
12232,1870.0,2279.5,2442.0,2601.0,2157.5,2258.5,2299.0,2895.0,2467.0,2588.5,2526.5
12233,1870.0,1795.0,1820.5,1914.0,1875.5,1843.5,1939.5,2068.5,1949.0,2196.0,2122.5
12234,1870.0,2168.0,2318.0,2483.0,2271.5,2348.0,2433.5,2774.5,2345.5,2512.0,2391.5
12235,1870.0,1996.0,2067.0,2105.0,1982.5,1980.5,1976.5,2235.5,1986.5,2107.5,2017.0
12236,1922.0,2705.0,2913.0,3314.0,3250.0,3250.5,3283.5,3623.5,3333.0,3426.5,3201.0
12237,1922.0,2694.5,3003.0,3361.0,3221.0,3133.5,3247.0,3776.5,3213.5,3192.5,2988.5
12238,1922.0,1419.0,1465.0,1507.0,1940.0,1994.0,1981.5,1589.5,1951.0,2190.0,2124.5
12239,2017.5,1791.0,1855.0,2011.0,1726.5,1838.5,1788.0,2158.5,1834.0,1919.5,1765.5
12240,2017.5,1786.5,1823.0,1958.0,1821.5,1870.5,1825.0,2069.0,1938.5,2080.0,1988.5
12241,2024.5,2877.0,3108.0,3148.5,3276.5,3372.0,3375.5,3471.0,3345.0,2960.0,2537.5
12242,1894.5,1575.0,1687.0,1813.0,1855.5,1880.5,1910.5,1962.0,1928.0,2116.0,2081.5
12243,1894.5,1533.0,1564.0,1591.0,1685.5,1701.0,1712.0,1701.0,1760.5,1946.5,1849.0
12244,1829.5,1983.0,2143.0,2260.0,2773.5,3175.0,3276.5,3667.0,3439.5,3117.0,2711.0
12245,1829.5,2836.0,3067.0,3242.5,3525.0,3705.5,3612.0,3517.0,3698.0,3352.0,2837.0
12246,1814.0,1391.0,1508.0,1698.0,2172.0,2539.0,2724.0,2617.0,2970.5,2645.0,2290.5
12247,1814.0,1654.5,1826.0,1805.0,2166.5,2735.5,2914.5,3671.0,3126.5,2613.0,2262.5
12248,2241.0,2421.0,2620.0,2795.0,3429.0,3439.0,3583.5,3093.0,3640.0,3700.5,3250.5
12249,2241.0,4600.0,4786.0,4836.0,4826.0,4844.5,5226.0,5754.0,5308.0,4627.0,3893.5
12250,2241.0,1826.0,1917.5,2092.0,3175.5,3221.0,3449.5,2431.5,3440.0,3477.5,2997.0
12251,1993.5,2256.0,2292.0,2449.5,2501.0,2509.5,2550.0,2733.0,2569.5,2583.5,2472.0
12252,1993.5,2031.5,2157.0,2281.0,2618.0,2609.5,2625.5,2503.5,2693.5,2797.5,2675.5
12253,1811.5,2002.0,2139.0,2211.0,2208.0,2277.5,2297.0,2369.0,2386.0,2493.5,2519.5
12254,1811.5,1780.0,1773.0,1786.0,1963.5,2133.5,2073.5,2040.5,2191.0,2358.0,2230.5
12255,1939.5,1522.0,1529.0,1668.0,2020.0,2124.0,2267.0,2285.5,2297.5,2392.5,2330.5
12256,1806.0,2146.0,2281.5,2402.5,2495.0,2498.0,2584.0,2544.0,2674.5,3040.0,2869.0
12257,1806.0,2188.5,2399.5,2547.5,2497.0,2500.0,2703.5,3250.5,2950.5,3437.5,3159.0
12258,1525.5,1775.5,1916.5,1902.5,2180.5,2835.5,2950.5,3220.5,3196.5,2916.0,2521.0
12259,1525.5,1536.0,1650.5,1822.0,2368.0,2786.0,3054.5,3018.0,3275.5,2703.0,2363.0
12260,1549.0,1386.5,1454.0,1626.0,2219.5,2720.0,2767.5,2209.5,3232.0,2936.5,2425.0
12261,1549.0,1489.0,1662.5,1873.0,2607.5,3104.0,3706.5,3830.5,4017.0,3089.5,2472.0
12262,1549.0,1791.5,1917.0,2008.0,1990.0,2473.0,2810.5,2715.5,2957.0,2616.0,2228.5
12263,1611.5,1867.0,2058.5,2092.0,2304.0,2732.0,2960.5,2968.5,3030.0,2667.0,2342.0
12264,1611.5,1466.0,1513.0,1588.0,2146.5,2523.0,2666.5,2116.0,2898.5,2486.5,2121.0
12265,1651.0,1900.0,2120.0,2201.0,2277.5,2731.0,2765.5,3500.5,2960.0,2723.0,2482.0
12266,1651.0,2153.5,2237.0,2359.0,2280.0,2426.5,2558.0,2646.5,2524.0,2626.0,2462.5
12267,1606.0,1949.0,2124.0,2159.0,2104.0,2647.5,2860.5,3136.0,3050.0,2596.5,2238.5
12268,1606.0,1466.0,1711.0,1731.5,2273.5,3101.5,3367.5,4016.0,3616.5,2931.0,2375.5
12269,1466.0,1362.0,1443.0,1507.0,1974.5,2561.5,2825.5,2897.5,3083.0,2529.0,2075.0
12270,1466.0,1372.0,1461.0,1577.0,1897.0,2305.0,2578.0,2558.5,2746.5,2429.0,1975.5
12271,1577.5,1621.5,1790.0,1858.5,2126.0,2755.0,3089.0,3820.0,3364.5,2784.0,2347.5
12272,1735.0,3117.0,3020.5,3235.0,2878.5,3033.0,3216.0,3743.5,3246.0,2940.5,2567.5
12273,1735.0,1427.0,1523.0,1574.5,2439.0,2615.0,2789.0,2255.5,2971.0,2667.0,2325.0
12274,1649.0,1597.5,1812.0,1825.0,2246.0,3022.5,3293.0,3870.5,3602.5,2891.0,2386.0
