,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
8135,1556.0,1757.0,1955.0,1995.0,2306.5,3011.0,3386.0,3653.0,3590.0,3532.5,2722.0
8136,1513.0,1570.5,1813.5,1716.0,2152.0,2949.0,3335.0,3771.0,3548.5,3224.0,2561.0
8137,1513.0,1515.0,1720.5,1695.0,2221.5,3263.0,3633.5,3899.0,3912.5,3689.5,2736.0
8138,1511.5,1546.5,1863.5,1727.5,2340.5,3695.5,4217.5,4658.5,4553.5,4103.5,2871.5
8139,1511.5,1648.5,1880.0,1894.0,2319.5,3233.0,3665.0,3605.0,3817.0,3473.5,2639.5
8140,1590.0,1779.0,1860.0,1900.5,2156.0,2932.5,3198.0,3118.0,3336.0,3165.0,2582.5
8141,1590.0,1456.0,1672.0,1573.0,2205.0,3401.5,3836.5,4112.0,4128.0,3433.0,2531.0
8142,1608.5,1682.5,1864.5,1926.5,2170.5,2964.0,3342.5,3241.5,3632.5,3200.0,2567.5
8143,1608.5,1573.5,1816.5,1711.0,2192.0,3395.5,3799.0,4374.5,4048.5,3374.0,2576.5
8144,1584.5,1631.0,1881.5,1759.0,2313.5,3720.0,4216.0,4522.0,4435.0,3474.5,2600.0
8145,1584.5,1805.0,1947.5,1949.0,2358.5,3428.5,3791.0,3450.0,4013.0,3415.0,2632.5
8146,1558.5,1583.5,1688.0,1739.0,2218.5,2909.5,3193.0,3002.5,3353.5,3335.5,2637.0
8147,1558.5,1576.0,1791.0,1827.0,2372.0,3247.0,3584.5,3859.0,3838.5,3718.0,2790.5
8148,1551.5,1447.0,1661.0,1505.0,2123.5,3225.5,3740.5,4344.0,3901.5,3320.0,2501.5
8149,1551.5,1730.0,1857.5,1881.5,2184.5,2925.5,3220.0,2902.0,3383.0,3169.0,2568.0
8150,1581.0,1915.0,2097.0,2050.0,2182.5,2950.0,3205.5,3325.5,3321.5,2950.0,2420.0
8151,1581.0,1557.0,1738.5,1577.5,2113.0,3531.5,4152.5,4652.5,4210.0,2978.0,2173.5
8152,1586.0,1923.0,2071.0,2155.0,2266.0,3039.5,3274.5,3311.5,3488.5,3043.5,2427.5
8153,1586.0,1797.5,1972.0,2022.0,2252.5,3031.0,3372.0,3408.0,3566.5,3312.0,2633.0
8154,1586.0,1342.0,1540.0,1458.0,1975.5,3064.0,3394.0,3633.0,3680.0,2976.0,2339.5
8155,1586.0,1566.0,1738.0,1584.0,2037.5,3027.0,3432.0,3727.5,3488.0,2664.5,2155.0
8156,1466.0,1277.5,1552.5,1262.0,1802.5,3629.0,4253.5,4550.0,4517.0,2595.0,1729.5
8157,1466.0,1416.0,1676.5,1407.5,1983.5,3490.0,3945.5,4625.0,4215.0,2867.0,2031.0
8158,1594.5,1858.0,2059.0,1939.0,2242.5,3216.5,3621.5,3534.5,3828.0,3250.5,2631.0
8159,1594.5,1741.0,1917.5,1883.0,2171.5,2882.5,3097.0,3279.5,3253.0,3111.5,2603.0
8160,1778.0,2129.0,2353.0,2369.0,2444.5,2951.5,3221.0,3644.0,3399.5,3304.0,2883.0
8161,1778.0,1571.0,1696.0,1684.0,2129.5,2546.0,2788.0,3007.0,2978.5,3093.5,2812.0
8162,1767.5,2062.0,2256.0,2302.0,2447.0,3145.5,3495.5,3349.0,3635.0,3481.0,2921.0
8163,1767.5,1388.0,1572.0,1506.0,2079.5,2890.0,3349.5,3772.0,3454.5,3082.5,2499.0
8164,1771.0,1712.5,1899.5,1872.0,2125.5,2909.0,3154.5,3706.0,3392.0,3065.5,2485.0
8165,1771.0,1756.0,1991.0,1945.5,2284.5,3078.5,3390.5,3220.5,3627.0,3265.0,2600.5
8166,1803.0,1716.5,1839.5,1851.0,2258.5,3029.5,3408.0,3220.5,3584.5,3312.0,2661.5
8167,1803.0,2166.0,2398.0,2448.0,2579.5,3029.0,3271.5,3626.0,3454.5,3432.5,3032.5
8168,1778.0,2059.0,2211.0,2247.0,2452.5,3130.0,3323.5,3353.0,3458.5,3381.5,2903.0
8169,1778.0,1750.5,1933.5,1972.5,2248.0,3108.5,3384.0,3626.5,3586.5,3247.5,2657.0
8170,1771.5,1974.0,2148.0,2188.0,2476.0,3303.0,3577.0,3567.0,3779.0,3600.0,2912.0
8171,1771.5,1907.5,2023.5,2092.0,2406.5,3141.0,3540.0,3269.0,3646.0,3363.5,2723.0
8172,1779.0,1925.0,2076.0,2111.0,2462.0,3048.5,3336.0,3480.5,3520.0,3359.5,2866.5
8173,1779.0,1885.0,2018.0,1888.0,2376.0,3175.5,3445.5,3442.0,3647.5,3232.5,2650.0
8174,1795.0,1824.5,2036.0,2066.0,2354.5,3258.5,3642.5,3614.0,3851.0,3312.5,2620.5
8175,1795.0,1518.0,1781.5,1598.0,2208.0,3139.0,3459.0,3802.0,3592.0,3046.0,2524.0
8176,1833.5,1880.0,2023.5,2097.0,2377.0,2955.5,3251.5,3560.0,3323.0,3315.5,2835.0
8177,1833.5,1982.0,2147.0,2230.0,2381.5,2890.0,3175.0,3169.0,3307.0,3222.5,2819.0
8178,1852.5,1757.5,1922.5,1965.0,2291.0,3044.0,3326.0,3095.5,3414.5,3099.0,2584.5
8179,1852.5,1967.5,2047.0,2017.0,2490.0,2903.0,3116.0,3058.0,3260.0,3507.5,3222.5
8180,1818.0,2114.0,2284.0,2459.0,2606.0,3186.0,3527.5,4049.0,3667.5,3493.0,3039.5
8181,1818.0,1846.5,1990.5,2046.0,2345.5,2982.5,3323.5,3108.5,3405.0,3284.0,2815.0
8182,1833.5,1545.5,1747.5,1648.5,2187.0,3184.0,3631.0,3841.5,3833.5,3271.0,2546.0
8183,1770.5,1866.0,2042.0,2048.0,2273.0,2853.5,3148.5,3022.5,3288.0,3296.5,2872.0
8184,1771.0,1765.0,1932.5,1917.0,2287.5,3138.5,3463.0,3446.5,3660.0,3308.0,2633.0
8185,1771.0,1474.5,1641.5,1486.5,2199.0,3124.5,3504.0,3772.5,3734.5,3220.0,2545.0
8186,1797.0,2115.0,2179.0,2270.0,2336.5,3014.0,3341.0,3317.0,3367.0,3354.5,2936.5
8187,1797.0,1703.5,1893.0,2017.0,2425.5,2942.5,3229.0,3138.5,3379.0,3313.0,2884.0
8188,1756.0,1991.5,2101.0,2117.0,2467.0,2885.5,3184.5,2889.0,3356.0,3176.5,2803.5
8189,1756.0,1346.5,1521.5,1322.5,2037.0,3319.0,3950.0,4171.5,4179.0,2939.0,2232.5
8190,1773.5,1833.5,2007.5,2033.0,2340.5,3265.5,3473.0,3499.5,3655.0,3098.0,2559.0
8191,1773.5,1509.0,1658.0,1566.0,2572.0,3365.0,3711.5,4121.5,3900.5,3294.0,2804.5
8192,1888.5,1916.0,1974.5,1977.5,3010.5,3125.0,3328.5,2378.0,3464.5,3754.5,3473.0
8193,1888.5,2010.5,2149.0,2172.0,2354.0,2620.5,2780.5,2537.0,2805.5,3184.0,2924.5
8194,1727.0,1462.0,1604.5,1496.0,2090.5,2891.5,3332.0,3767.5,3479.0,2995.5,2452.0
8195,1727.0,1385.5,1591.5,1345.5,1929.0,3709.5,4286.5,4600.0,4535.5,2905.0,2033.5
8196,1762.5,1610.0,1750.0,1667.5,2026.0,3615.0,4365.0,4699.5,4582.5,3030.0,2237.0
8197,1762.5,1573.0,1699.5,1598.5,2098.0,3064.0,3482.5,3453.0,3685.0,2944.0,2320.5
8198,1705.5,1490.0,1713.5,1574.5,2023.0,3181.0,3672.0,3930.5,3807.5,3109.0,2335.5
8199,1705.5,1735.0,1921.5,1883.0,2240.0,3107.0,3292.5,3706.0,3491.0,3297.0,2587.0
8200,1684.0,1951.0,2145.0,2124.0,2433.0,3311.0,3765.5,3700.0,3989.0,3551.5,2962.0
8201,1684.0,1627.0,1761.5,1782.5,2288.5,3067.0,3406.0,3249.5,3619.0,3441.5,2781.0
8202,1685.0,1841.5,1976.5,1950.0,2351.5,2917.0,3219.5,3175.0,3401.5,3233.5,2730.5
8203,1685.0,1448.5,1715.5,1508.5,2090.5,3237.5,3607.5,4135.0,3862.0,3048.0,2326.0
8204,1524.0,1468.5,1706.5,1653.0,2096.0,2968.5,3408.0,3887.5,3634.0,3103.0,2449.0
8205,1524.0,1377.5,1484.5,1626.5,1769.5,2733.0,3062.0,3096.5,3232.5,2576.0,1952.5
8206,1460.5,1272.5,1421.0,1245.5,1769.5,3139.0,3952.0,4194.0,4114.0,2655.5,1918.5
8207,1460.5,1468.0,1664.5,1612.0,2183.5,3171.0,3625.5,3991.5,3918.0,3307.5,2539.5
8208,1494.0,1717.0,1873.0,1895.5,2339.0,3047.0,3349.5,3563.0,3583.0,3359.0,2713.5
8209,1494.0,1512.0,1736.0,1558.0,2196.5,3209.5,3594.5,3602.0,3844.0,3201.5,2339.0
8210,1514.5,1587.0,1823.0,1718.0,2153.5,3208.5,3659.5,3234.5,3931.0,3179.5,2278.5
8211,1514.5,1339.0,1593.0,1316.5,1886.5,3452.0,4086.5,3949.5,4244.5,2815.5,1890.5
8212,1487.0,1320.0,1510.5,1288.5,1900.0,3556.0,4173.5,4290.0,4339.5,2903.0,1947.5
8213,1487.0,1724.0,1934.0,1832.0,2285.0,3207.0,3639.0,4122.0,3871.0,3420.5,2576.0
8214,1502.0,1624.0,1750.0,1643.0,2110.5,3038.0,3483.0,3538.5,3681.5,3029.5,2289.5
8215,1502.0,1318.0,1559.5,1291.0,1920.5,3851.0,4541.5,4863.0,4869.0,3045.5,2052.5
8216,1428.5,1308.5,1467.5,1272.5,1784.5,3575.0,4360.5,4398.0,4592.0,2842.5,1924.0
8217,1428.5,1331.0,1483.0,1288.0,1770.0,3274.5,3971.5,3987.0,4201.0,2567.5,1770.5
8218,1390.0,1370.0,1544.0,1271.5,1798.0,3700.5,4482.0,4708.0,4731.5,2725.0,1786.0
8219,1390.0,1337.0,1530.0,1278.5,1838.0,3666.5,4426.0,4692.5,4686.5,2719.0,1814.0
8220,1385.0,1295.0,1459.0,1232.5,1705.0,3193.5,3743.0,3561.0,4012.5,2571.0,1739.0
8221,1385.0,1368.0,1558.0,1300.0,1816.5,3696.5,4441.5,4672.0,4691.5,2773.0,1832.5
8222,1562.0,1290.0,1481.5,1311.5,1809.5,3450.5,4125.0,4220.5,4412.0,2766.5,1841.0
8223,1562.0,1434.5,1583.0,1446.0,2057.5,3326.5,3801.5,4247.5,3999.0,3302.0,2357.0
8224,1650.5,1824.0,1986.0,2017.0,2409.0,3149.0,3552.0,3365.0,3730.5,3568.0,2770.5
8225,1650.5,1461.5,1697.5,1425.0,2079.0,3219.0,3750.0,3673.5,3873.0,3085.0,2265.0
8226,1642.5,1540.5,1789.0,1609.5,2050.5,3427.0,4007.0,4463.0,4212.0,2963.5,2147.0
8227,1642.5,1548.0,1680.0,1622.0,2167.5,3499.5,3865.0,4033.5,4178.0,3191.0,2388.0
8228,1712.0,1823.0,2057.0,1911.5,2429.0,3246.5,3554.0,3839.0,3722.5,3359.0,2716.0
8229,1712.0,1590.0,1786.5,1616.0,2162.5,3491.0,3939.0,4216.5,4232.0,3491.0,2554.0
8230,1731.0,1724.5,1861.5,1874.5,2267.0,3348.0,3783.0,3572.0,4085.0,3799.5,2876.0
8231,1731.0,1834.5,1962.5,1952.0,2328.5,3214.0,3537.5,3585.5,3766.0,3199.5,2473.0
8232,1558.0,1408.5,1531.0,1388.5,2074.5,3235.5,3690.5,3805.0,3914.0,2983.0,2169.0
8233,1558.0,1434.5,1670.0,1506.0,2113.5,3334.5,3818.5,4176.5,4070.0,3431.5,2446.0
8234,1560.5,2034.0,2245.0,2262.0,2381.0,3218.0,3530.0,3492.0,3776.5,3555.0,2805.5
8235,1560.5,1784.0,1983.0,1968.0,2369.0,3201.5,3434.5,3550.0,3697.0,3505.0,2806.5
8236,1634.5,1469.0,1816.5,1543.5,2246.5,3689.5,3984.5,4770.5,4382.5,3483.0,2497.5
8237,1634.5,1634.0,1902.0,1882.0,2520.5,3159.5,3453.0,3712.0,3642.5,3808.0,2956.0
8238,1718.0,1725.0,1974.5,2032.0,2640.0,3202.0,3440.0,3501.0,3588.5,3847.0,3166.0
8239,1718.0,1878.0,2106.0,2164.0,2629.0,3002.0,3128.0,3339.0,3264.5,3582.0,3076.5
8240,1718.5,1770.0,1876.5,1860.0,2271.0,2500.5,2670.5,2637.5,2756.0,2967.0,2651.0
8241,1718.5,1924.0,1983.0,2014.0,2111.5,2275.0,2355.0,2506.0,2493.5,2798.5,2456.5
8242,1529.5,2192.0,2325.0,2430.0,2316.5,2522.0,2679.0,3130.0,2704.5,3082.5,2669.5
8243,1529.5,1522.0,1654.5,1546.5,2037.5,2908.5,3214.0,3213.0,3412.0,2936.5,2151.5
8244,1423.0,1287.0,1444.0,1255.5,1779.5,3093.0,3473.0,3857.5,3702.5,2553.5,1768.0
8245,1423.0,1334.0,1483.5,1265.0,1872.0,3353.0,3807.5,3988.5,4099.0,2776.5,1943.5
8246,1622.5,1927.0,1993.0,2085.0,2141.5,2635.0,2898.0,2574.0,3030.0,2756.5,2438.0
8247,1622.5,1697.0,1797.0,1853.0,2034.5,2414.5,2791.5,3370.0,2964.5,2717.0,2239.0
8248,1761.0,1845.5,1798.0,1855.0,2044.0,2339.5,2350.5,2201.0,2386.5,2355.0,2041.5
8249,1761.0,1647.5,1679.0,1666.0,2048.5,2528.0,2792.0,2365.0,2813.5,2649.0,2159.5
8250,1535.5,1695.0,1852.0,1831.0,2297.0,3415.5,3703.5,3689.0,4025.5,3478.5,2636.0
8251,1557.5,1590.5,1801.0,1701.5,2395.0,3796.5,4386.0,4456.0,4674.0,3776.5,2667.5
8252,1519.0,1468.0,1739.0,1664.0,2326.0,3302.5,3794.5,4072.5,3969.5,3479.5,2528.0
8253,1519.0,1363.0,1609.0,1462.0,2194.5,3542.0,4025.5,4043.0,4348.0,3381.5,2368.0
8254,1397.0,1330.0,1553.5,1290.5,1833.5,3503.0,4115.5,4510.5,4337.0,2853.5,1955.5
8255,1397.0,1564.0,1769.0,1690.5,1992.5,3270.0,3734.5,3917.5,3992.0,2958.0,2210.5
8256,1373.0,1346.5,1519.0,1313.5,1922.0,3446.0,4007.0,4120.5,4240.5,3158.0,2219.5
8257,1373.0,1510.0,1739.0,1672.5,2103.0,3429.0,4021.5,4194.5,4305.0,3379.5,2482.0
8258,1416.0,1470.0,1664.0,1574.5,2163.5,3388.0,3917.5,3790.5,4178.0,3570.0,2572.0
8259,1416.0,1580.5,1781.5,1792.0,2133.5,3315.0,3831.0,3949.5,4139.0,3451.5,2552.0
8260,1420.5,1582.0,1781.5,1713.5,2273.5,3596.0,4135.5,4345.5,4425.0,3787.5,2715.0
8261,1420.5,1624.0,1886.5,2047.0,2476.5,3452.5,3878.0,3962.5,4201.0,4307.0,3148.5
8262,1425.5,1510.5,1683.0,1741.0,2200.0,3156.5,3518.5,3430.0,3830.5,3707.0,2747.5
8263,1425.5,1732.0,1926.0,1923.5,2192.0,3295.5,3778.5,3876.0,3966.5,3533.0,2580.5
8264,1482.5,1468.0,1690.5,1541.5,2110.0,3379.5,3940.0,4440.0,4175.0,3628.5,2477.0
8265,1482.5,1558.0,1870.0,1929.0,2426.0,3579.5,4114.0,4198.5,4436.5,4152.0,2889.0
8266,1520.5,1512.5,1709.5,1584.5,2286.0,3458.0,3945.5,4000.0,4272.5,3936.0,2835.5
8267,1520.5,1666.0,1906.0,1907.5,2401.0,3493.5,3987.0,4067.0,4287.5,4401.0,3098.5
8268,1536.5,1405.0,1665.0,1534.5,2044.5,2989.0,3492.5,3691.0,3763.0,3420.0,2509.0
8269,1536.5,1740.0,1975.5,2153.0,2239.5,3094.5,3448.5,3506.0,3708.0,3455.0,2704.5
8270,1515.0,1580.5,1862.0,1745.0,2190.0,3637.5,4245.0,4396.0,4546.5,3381.0,2503.5
8271,1515.0,1841.0,2036.0,1980.5,2217.0,3541.5,4047.0,3632.0,4230.0,3383.5,2534.5
8272,1509.5,2046.0,2213.0,2216.0,2390.5,3386.0,3688.0,3628.5,3835.5,3226.5,2490.5
8273,1509.5,1386.0,1695.0,1407.5,2124.0,3418.5,3811.5,3986.5,4072.5,3022.5,2157.5
8274,1433.0,1360.5,1688.5,1346.0,2028.0,3628.0,4208.5,4126.0,4457.5,2850.0,1922.0
8275,1433.0,1310.5,1589.5,1275.0,1913.0,3429.0,3943.5,4231.0,4196.0,2752.0,1874.5
8276,1410.5,1299.0,1501.0,1255.0,1800.0,3170.5,3688.5,3795.5,3921.0,2590.5,1835.5
8277,1410.5,1338.0,1521.5,1322.5,2015.0,3523.5,4164.5,4029.5,4426.5,3201.0,2286.0
8278,1505.5,1584.5,1805.5,1786.0,2279.5,3373.5,3762.5,4075.5,3960.0,3507.5,2706.5
8279,1505.5,1989.0,2108.0,2088.0,2295.5,3196.0,3608.5,3358.5,3863.0,3500.0,2701.0
8280,1551.5,1532.5,1850.5,1787.5,2372.5,3574.5,4049.0,4363.5,4375.5,3809.0,2769.5
8281,1551.5,1880.5,2044.0,2047.0,2321.0,3226.0,3516.0,3442.5,3743.0,3445.5,2691.5
8282,1516.0,1445.0,1685.0,1598.5,2214.5,3325.0,3763.5,3985.0,3969.5,3385.0,2555.0
8283,1516.0,1454.0,1695.5,1560.5,2106.0,3356.5,3965.0,4440.0,4273.0,3301.5,2418.5
8284,1521.5,1630.0,1794.0,1740.0,2237.0,3000.5,3356.5,3358.0,3540.0,3308.0,2619.5
8285,1521.5,1756.0,1844.5,1910.5,2193.0,2895.0,3123.5,3042.0,3243.5,3197.0,2669.5
8286,1540.5,1613.0,1897.0,1836.0,2316.5,3605.0,4077.0,4441.5,4349.5,3394.0,2469.0
8287,1540.5,1279.5,1426.5,1272.5,1920.5,3347.5,3941.5,4017.0,4197.0,2962.5,2093.5
8288,1594.5,1557.0,1679.0,1679.0,1967.0,3281.0,3878.5,3204.5,4053.5,3028.0,2233.0
8289,1594.5,1501.0,1602.0,1598.5,1967.5,2672.5,2873.0,2670.5,2958.0,2778.5,2341.0
8290,1635.5,1740.5,1951.0,1977.0,2269.5,2917.5,3199.5,3479.0,3359.0,3213.5,2584.0
8291,1635.5,1695.5,1923.0,1909.5,2470.5,3459.0,3869.5,4139.5,4114.0,3761.0,2899.5
8292,1584.5,1540.0,1677.5,1591.5,2091.5,2938.0,3354.0,3403.0,3511.0,2988.5,2362.5
8293,1584.5,1556.0,1750.0,1538.5,2042.0,3458.5,4031.0,4890.0,4309.0,3012.0,2215.5
8294,1618.0,2083.0,2229.0,2143.0,2340.5,3239.5,3689.0,3772.0,3914.0,3425.5,2656.5
8295,1618.0,1628.5,1747.5,1741.0,2153.5,3106.5,3442.0,3314.0,3641.0,3218.0,2571.5
8296,1647.0,1753.5,1912.5,1907.0,2447.0,3315.5,3695.0,3761.0,3981.5,3841.5,2830.0
8297,1647.0,1581.0,1852.5,1864.0,2538.5,3351.5,3796.0,4059.0,4115.0,4230.5,3183.0
8298,1535.5,1478.5,1689.0,1604.0,1965.5,2894.0,3321.0,3828.0,3465.5,3137.5,2485.5
8299,1535.5,1501.0,1635.5,1525.0,1899.0,2754.5,3140.5,3439.0,3306.0,2785.0,2224.0
8300,1509.0,1409.0,1580.5,1481.0,1958.0,3075.0,3503.0,3579.5,3718.5,2958.0,2265.5
8301,1509.0,1563.0,1719.0,1632.5,2175.0,3112.5,3397.0,3283.0,3630.0,3201.0,2493.0
8302,1531.5,1602.0,1702.5,1707.5,2109.5,2740.5,3049.5,2876.5,3177.0,3053.0,2540.5
8303,1531.5,1345.5,1534.0,1344.0,1925.5,3358.5,3882.0,4179.5,4087.5,2776.0,2069.5
8304,1509.0,1845.0,2032.0,2029.0,2079.0,2752.0,3033.5,2700.5,3133.5,2738.0,2311.5
8305,1509.0,1294.5,1513.0,1255.0,1770.0,3509.0,4097.0,4315.5,4289.5,2610.0,1766.0
8306,1528.5,1401.0,1635.5,1439.0,2130.5,3452.5,3936.0,4300.0,4211.5,3123.5,2340.5
8307,1528.5,1911.0,2138.0,2075.0,2422.0,3338.0,3615.5,3560.0,3838.0,3333.5,2659.0
8308,1710.5,1657.0,1815.0,1810.0,2386.0,3010.5,3298.0,3186.5,3453.0,3189.5,2691.5
8309,1710.5,2026.0,2093.0,2205.0,2451.5,2893.0,3083.5,2714.0,3168.0,3159.5,2798.0
8310,1761.0,1848.0,1980.0,1968.5,2346.5,2993.5,3343.5,3134.0,3537.0,3451.5,2827.5
8311,1761.0,1873.0,2103.0,2169.0,2368.5,3052.0,3321.0,3686.0,3533.5,3482.5,2895.5
8312,1764.0,1808.5,1864.5,1826.0,2150.0,2767.0,3022.0,2739.0,3107.0,2971.0,2567.5
8313,1764.0,1956.5,2098.0,2101.0,2455.0,3065.5,3347.5,3190.0,3523.5,3349.0,2894.5
8314,1719.5,1737.5,1881.0,1913.0,2505.0,3113.0,3410.0,3432.5,3591.5,3478.5,2903.0
8315,1719.5,1790.0,2040.0,1963.5,2327.0,3120.0,3360.0,3804.0,3655.0,3395.5,2778.5
8316,1731.5,1881.5,2040.0,2015.0,2370.0,3013.5,3367.5,3721.5,3509.5,3425.5,2831.0
8317,1731.5,1927.0,2071.0,2142.0,2442.5,2862.0,3081.5,3171.0,3306.5,3398.0,2909.0
8318,1748.5,1801.5,1870.5,1913.5,2305.0,2898.5,3159.0,3238.5,3323.0,3370.0,2907.0
8319,1748.5,2074.0,2198.0,2228.0,2507.0,2927.0,3176.0,3257.0,3281.0,3415.0,2981.5
8320,1758.5,1651.0,1794.0,1767.0,2171.5,2746.0,2935.0,3064.0,3161.5,3056.5,2499.5
8321,1758.5,1970.0,2086.0,2149.0,2338.0,2776.5,2984.5,3201.0,3085.0,3074.5,2671.5
8322,1830.5,1999.0,2108.0,1965.0,2328.5,3025.5,3336.5,3324.0,3535.0,3243.5,2618.0
8323,1830.5,2120.0,2256.0,2279.0,2447.5,3202.5,3436.0,3115.0,3585.5,3386.5,2786.0
8324,1778.0,1701.0,1850.5,1792.5,2181.0,2956.5,3315.5,3316.0,3514.5,3098.5,2473.5
8325,1778.0,1602.5,1746.0,1674.0,2152.0,2898.5,3220.5,3337.0,3398.0,3035.5,2470.5
8326,1778.0,1737.5,1915.0,1914.0,2204.5,2951.5,3276.5,3365.5,3421.0,2996.0,2488.5
8327,1778.0,1813.0,2033.0,2077.0,2566.0,3207.0,3621.5,3436.0,3774.0,3594.5,3033.0
8328,1861.0,1804.5,2019.5,2053.0,2535.0,3218.0,3484.5,3653.0,3630.0,3553.5,3067.5
8329,1861.0,2314.0,2521.0,2620.0,2776.0,3264.0,3513.5,3491.0,3627.0,3670.0,3252.0
8330,1829.0,1868.5,2060.0,2204.0,2779.5,3335.0,3533.0,3235.5,3635.5,3760.5,3249.5
8331,1829.0,1874.5,2129.0,2124.0,2488.0,3448.0,3943.0,3948.5,4104.5,3646.5,2942.0
8332,1770.5,1623.0,1871.5,1753.5,2343.0,3304.0,3643.5,3945.5,3876.5,3469.0,2738.5
8333,1770.5,1869.0,2004.5,2001.0,2219.5,2775.5,3027.0,3311.5,3136.5,3055.0,2695.5
8334,1771.0,1844.5,1927.5,1948.0,2177.5,2727.5,2969.5,2975.5,3108.0,3058.0,2598.0
8335,1771.0,1884.5,2068.0,2079.0,2459.5,3304.0,3674.5,3882.0,3851.5,3616.5,2983.5
8336,1797.0,1878.0,2084.0,2120.0,2308.0,3354.0,3864.5,3563.5,4034.0,3445.5,2777.5
8337,1797.0,1641.0,1796.5,1798.5,2339.5,3130.5,3398.5,3208.5,3475.0,3260.0,2681.5
8338,1756.0,1833.0,2038.0,1927.0,2462.0,3116.5,3591.0,3733.0,3676.5,3276.5,2721.0
8339,1756.0,2022.5,2191.0,2181.0,2424.5,2950.0,3184.0,3407.5,3310.0,3104.5,2594.0
8340,1773.5,1573.5,1795.0,1636.0,2261.0,2985.0,3339.5,3411.0,3453.0,3007.0,2448.5
8341,1773.5,1481.5,1719.0,1524.0,2112.5,2922.5,3268.5,3488.5,3497.5,2928.0,2441.0
8342,1888.5,1925.0,2047.0,2103.0,2306.0,2838.0,2969.5,2682.5,3274.0,3694.0,3238.0
8343,1888.5,1972.0,2217.0,2179.0,2543.0,3412.0,3751.5,3826.5,3912.0,3649.0,3046.0
8344,1727.0,1548.0,1755.5,1595.0,2315.0,3425.0,3939.5,4093.0,4104.0,3289.5,2572.5
8345,1727.0,1371.0,1562.0,1326.5,2007.0,3882.0,4545.5,4717.5,4749.5,3085.5,2141.0
8346,1762.5,3065.0,3122.0,3018.0,2799.5,3668.0,4131.0,3867.5,4302.5,3408.0,2776.0
8347,1762.5,1988.0,2148.0,2136.0,2398.0,3048.0,3354.0,3501.5,3431.0,3236.5,2758.0
8348,1705.5,1850.0,2032.0,1950.5,2257.5,3155.0,3624.0,3785.5,3733.0,3127.0,2523.0
8349,1705.5,1799.0,1990.5,1965.0,2342.5,3155.0,3406.0,3492.5,3559.0,3116.5,2596.0
8350,1684.0,1403.5,1590.5,1433.0,2157.5,3244.0,3695.5,3801.0,3864.0,3098.0,2349.0
8351,1684.0,1833.5,1983.0,1936.5,2228.0,3063.5,3283.5,3534.0,3533.0,3116.5,2513.5
8352,1685.0,1882.0,1963.5,1934.0,2255.0,2859.0,3117.0,3024.5,3236.0,3068.0,2629.5
8353,1685.0,1907.0,2028.0,2020.5,2282.0,3294.5,3714.0,3304.0,3955.0,3592.0,2811.0
8354,1524.0,1886.0,2022.0,2058.0,2492.0,3402.0,3901.0,3597.5,4114.5,3975.5,3197.0
8355,1524.0,1606.0,1774.0,1786.5,2094.0,3020.5,3479.5,3502.0,3600.5,3239.0,2525.5
8356,1460.5,1463.5,1687.0,1667.5,2010.5,2930.5,3310.0,3576.0,3429.5,2890.5,2275.5
8357,1460.5,1340.5,1476.0,1349.5,1781.0,3447.0,4222.0,3749.5,4461.5,2996.0,2045.5
8358,1494.0,1432.0,1673.5,1496.5,2021.0,3718.5,4507.5,4830.0,4747.5,3333.5,2258.5
8359,1494.0,1683.0,1823.0,1795.0,2241.0,3093.5,3514.0,3746.0,3705.0,3392.0,2679.5
8360,1514.5,1883.0,2034.0,2031.0,2282.5,2985.5,3266.5,3491.5,3474.5,3334.5,2736.5
8361,1514.5,1750.5,1897.5,1839.5,2112.5,2797.0,3124.5,3325.0,3275.0,2993.0,2439.5
8362,1487.0,1628.0,1765.5,1757.5,1983.5,2878.0,3407.5,3520.0,3547.0,2949.5,2336.5
8363,1487.0,1408.0,1644.5,1446.5,2231.0,3778.0,4358.0,4586.0,4606.0,3683.0,2588.0
8364,1502.0,1716.0,1839.0,1847.0,2258.0,3226.0,3694.5,3449.0,3947.5,3581.0,2711.0
8365,1502.0,1731.0,1918.0,1861.0,1945.5,2930.5,3499.0,3549.0,3594.0,2755.5,2137.0
8366,1428.5,1340.5,1493.5,1346.5,1761.5,3253.0,3917.5,3966.5,4074.5,2687.0,1875.5
8367,1428.5,1533.0,1783.5,1625.0,2212.0,3529.0,3975.0,4190.0,4208.5,3228.0,2302.0
8368,1390.0,1768.0,2023.0,1852.5,2303.5,3639.0,4148.0,4654.0,4473.0,3341.5,2330.5
8369,1390.0,1314.0,1561.5,1250.5,1794.0,3763.0,4568.0,4838.0,4845.5,2723.0,1825.5
8370,1385.0,1307.5,1409.5,1266.0,1785.0,3399.5,4100.0,3574.5,4496.0,2625.5,1798.5
8371,1385.0,1333.0,1489.5,1320.5,1738.0,3486.0,4232.0,4432.5,4508.0,2657.5,1806.0
8372,1562.0,1332.0,1512.0,1308.5,1806.5,3663.0,4429.0,4622.0,4703.0,2789.5,1859.0
8373,1562.0,1613.0,1820.0,1759.0,2228.5,3269.5,3554.0,3766.0,3848.5,3390.0,2609.5
8374,1659.5,2160.0,2347.0,2400.0,2820.5,3504.5,3882.5,3821.0,4013.5,4059.0,3383.0
