,Longitude,Latitude,Natural Elevation
31010,-73.908,40.839,0.0
31011,-73.908,40.843,71.0015
31012,-73.908,40.844,67.70400000000001
31013,-73.908,40.845,73.602
31014,-73.908,40.846,89.16050000000001
31015,-73.908,40.847,105.674
31016,-73.908,40.848,99.465
31017,-73.908,40.849,82.669
31018,-73.908,40.85,72.89349999999999
31019,-73.908,40.851,62.418499999999995
31020,-73.908,40.852,54.313
31021,-73.908,40.853,52.923
31022,-73.908,40.854,84.194
31023,-73.908,40.855,109.305
31024,-73.908,40.856,122.777
31025,-73.908,40.857,131.515
31026,-73.908,40.858,133.695
31027,-73.908,40.859,149.816
31028,-73.908,40.86,148.433
31029,-73.908,40.861,146.45749999999998
31030,-73.908,40.862,131.998
31031,-73.908,40.863,104.251
31032,-73.908,40.864,108.12700000000001
31033,-73.908,40.865,59.2705
31034,-73.908,40.866,121.40899999999999
31035,-73.908,40.867,122.9935
31036,-73.908,40.868,64.7065
31037,-73.908,40.871,0.0
31038,-73.908,40.873,6.93
31039,-73.908,40.874,18.243000000000002
31040,-73.908,40.875,13.639
31041,-73.908,40.877,14.592
31042,-73.908,40.878,18.264
31043,-73.908,40.879,16.094
31044,-73.908,40.88,17.2675
31045,-73.908,40.881,8.619
31046,-73.908,40.882,10.038
31047,-73.908,40.883,93.9365
31048,-73.908,40.884,125.355
31049,-73.908,40.885,130.608
31050,-73.908,40.886,159.2855
31051,-73.908,40.887,183.5
31052,-73.908,40.888,170.9555
31053,-73.908,40.889,180.451
31054,-73.908,40.89,172.78300000000002
31055,-73.908,40.891,180.173
31056,-73.908,40.892,176.01549999999997
31057,-73.908,40.893,173.538
31058,-73.908,40.894,191.898
31059,-73.908,40.896,0.0
31060,-73.908,40.898,188.279
31061,-73.908,40.899,212.957
31062,-73.908,40.9,204.333
31063,-73.908,40.901,196.884
31064,-73.908,40.902,192.6985
31065,-73.908,40.903,192.99849999999998
31066,-73.908,40.904,173.105
31067,-73.908,40.905,178.182
31068,-73.908,40.906,209.83
31069,-73.908,40.907,198.21550000000002
31070,-73.908,40.908,87.46
31071,-73.908,40.91,64.0325
31072,-73.908,40.911,0.0
31073,-73.908,40.913,0.0
31074,-73.908,40.914,0.0
31075,-73.908,40.915,0.0
31076,-73.907,40.606,12.902
31077,-73.907,40.607,11.747
31078,-73.907,40.608,11.6065
31079,-73.907,40.609,8.718
31080,-73.907,40.61,9.6145
31081,-73.907,40.611,10.18
31082,-73.907,40.612,8.367999999999999
31083,-73.907,40.613,9.315999999999999
31084,-73.907,40.614,7.2765
31085,-73.907,40.616,4.6445
31086,-73.907,40.617,8.353000000000002
31087,-73.907,40.618,10.1
31088,-73.907,40.619,10.746500000000001
31089,-73.907,40.62,10.712
31090,-73.907,40.621,8.674
31091,-73.907,40.622,8.214
31092,-73.907,40.623,10.637
31093,-73.907,40.624,0.0
31094,-73.907,40.625,15.119499999999999
31095,-73.907,40.629,8.8125
31096,-73.907,40.63,9.118500000000001
31097,-73.907,40.631,8.068
31098,-73.907,40.632,11.3995
31099,-73.907,40.633,10.576
31100,-73.907,40.634,7.9565
31101,-73.907,40.635,10.875
31102,-73.907,40.636,12.109
31103,-73.907,40.637,14.0735
31104,-73.907,40.638,14.6555
31105,-73.907,40.639,15.8325
31106,-73.907,40.64,15.867
31107,-73.907,40.641,17.9065
31108,-73.907,40.642,18.6265
31109,-73.907,40.643,20.898
31110,-73.907,40.644,19.245
31111,-73.907,40.645,21.343
31112,-73.907,40.646,21.969
31113,-73.907,40.647,20.665
31114,-73.907,40.648,20.0575
31115,-73.907,40.649,21.056
31116,-73.907,40.65,17.731
31117,-73.907,40.651,15.721
31118,-73.907,40.652,0.0
31119,-73.907,40.653,15.589
31120,-73.907,40.654,16.9035
31121,-73.907,40.655,16.358
31122,-73.907,40.656,16.146
31123,-73.907,40.657,18.4815
31124,-73.907,40.658,18.807
31125,-73.907,40.659,0.0
31126,-73.907,40.66,21.6455
31127,-73.907,40.662,22.304
31128,-73.907,40.663,26.555999999999997
31129,-73.907,40.664,32.61
31130,-73.907,40.665,34.595
31131,-73.907,40.666,37.784
31132,-73.907,40.667,40.575
31133,-73.907,40.668,43.4555
31134,-73.907,40.669,44.061
31135,-73.907,40.67,47.433
31136,-73.907,40.671,47.138000000000005
31137,-73.907,40.672,51.187
31138,-73.907,40.673,53.921
31139,-73.907,40.674,62.2765
31140,-73.907,40.675,66.614
31141,-73.907,40.676,74.676
31142,-73.907,40.677,81.12100000000001
31143,-73.907,40.678,88.72200000000001
31144,-73.907,40.679,92.3065
31145,-73.907,40.68,92.011
31146,-73.907,40.681,93.61
31147,-73.907,40.682,91.7585
31148,-73.907,40.683,89.161
31149,-73.907,40.684,82.2305
31150,-73.907,40.685,73.34100000000001
31151,-73.907,40.686,57.445
31152,-73.907,40.687,55.81
31153,-73.907,40.688,49.258
31154,-73.907,40.689,51.629000000000005
31155,-73.907,40.69,58.112
31156,-73.907,40.691,63.969
31157,-73.907,40.692,68.009
31158,-73.907,40.693,70.3235
31159,-73.907,40.694,68.664
31160,-73.907,40.695,65.488
31161,-73.907,40.696,66.046
31162,-73.907,40.697,63.818
31163,-73.907,40.698,65.383
31164,-73.907,40.699,64.225
31165,-73.907,40.7,69.134
31166,-73.907,40.701,70.3835
31167,-73.907,40.702,80.413
31168,-73.907,40.703,82.8615
31169,-73.907,40.704,87.8625
31170,-73.907,40.705,89.53450000000001
31171,-73.907,40.706,92.12950000000001
31172,-73.907,40.707,99.68
31173,-73.907,40.708,105.799
31174,-73.907,40.709,110.907
31175,-73.907,40.71,113.91499999999999
31176,-73.907,40.711,114.0775
31177,-73.907,40.712,107.56700000000001
31178,-73.907,40.713,97.517
31179,-73.907,40.714,94.981
31180,-73.907,40.715,85.684
31181,-73.907,40.716,90.17150000000001
31182,-73.907,40.717,78.42699999999999
31183,-73.907,40.718,60.703
31184,-73.907,40.719,47.603
31185,-73.907,40.72,46.30200000000001
31186,-73.907,40.721,40.884
31187,-73.907,40.722,46.309
31188,-73.907,40.723,44.297
31189,-73.907,40.724,38.817
31190,-73.907,40.725,22.325
31191,-73.907,40.726,20.362
31192,-73.907,40.727,20.185
31193,-73.907,40.728,16.5925
31194,-73.907,40.732,13.6525
31195,-73.907,40.733,0.0
31196,-73.907,40.735,64.66149999999999
31197,-73.907,40.736,75.45
31198,-73.907,40.737,106.132
31199,-73.907,40.738,93.20400000000001
31200,-73.907,40.739,116.128
31201,-73.907,40.74,65.044
31202,-73.907,40.741,59.534
31203,-73.907,40.742,68.054
31204,-73.907,40.743,61.985
31205,-73.907,40.744,60.5015
31206,-73.907,40.745,60.528499999999994
31207,-73.907,40.746,60.974000000000004
31208,-73.907,40.747,56.1295
31209,-73.907,40.748,51.097
31210,-73.907,40.749,47.4595
31211,-73.907,40.75,33.586
31212,-73.907,40.751,33.4225
31213,-73.907,40.752,34.821
31214,-73.907,40.753,36.8435
31215,-73.907,40.754,38.789500000000004
31216,-73.907,40.755,40.2825
31217,-73.907,40.756,42.736000000000004
31218,-73.907,40.757,46.932
31219,-73.907,40.758,53.157
31220,-73.907,40.759,60.292
31221,-73.907,40.76,58.769999999999996
31222,-73.907,40.761,56.879
31223,-73.907,40.762,57.568
31224,-73.907,40.763,64.011
31225,-73.907,40.764,68.387
31226,-73.907,40.765,67.515
31227,-73.907,40.766,69.84049999999999
31228,-73.907,40.767,71.051
31229,-73.907,40.768,66.97
31230,-73.907,40.769,60.758
31231,-73.907,40.77,61.067
31232,-73.907,40.771,56.2755
31233,-73.907,40.772,59.244
31234,-73.907,40.773,57.194
31235,-73.907,40.774,57.494
31236,-73.907,40.775,59.7355
31237,-73.907,40.776,58.757
31238,-73.907,40.777,51.679
31239,-73.907,40.778,41.358
31240,-73.907,40.779,29.317
31241,-73.907,40.78,21.919
31242,-73.907,40.801,0.0
31243,-73.907,40.802,0.0
31244,-73.907,40.803,7.822
31245,-73.907,40.804,7.6125
31246,-73.907,40.805,7.567
31247,-73.907,40.807,0.0
31248,-73.907,40.808,19.048
31249,-73.907,40.809,19.633
31250,-73.907,40.81,23.079
31251,-73.907,40.811,28.362
31252,-73.907,40.812,37.536
31253,-73.907,40.813,32.884
31254,-73.907,40.814,39.491
31255,-73.907,40.815,38.176
31256,-73.907,40.816,38.11450000000001
31257,-73.907,40.817,37.555
31258,-73.907,40.818,26.098
31259,-73.907,40.819,63.74
31260,-73.907,40.82,69.727
31261,-73.907,40.821,69.261
31262,-73.907,40.822,69.172
31263,-73.907,40.823,68.274
31264,-73.907,40.824,52.869
31265,-73.907,40.825,73.2845
31266,-73.907,40.826,76.395
31267,-73.907,40.827,46.3855
31268,-73.907,40.828,36.185
31269,-73.907,40.829,39.426
31270,-73.907,40.83,44.254
31271,-73.907,40.831,55.395
31272,-73.907,40.832,43.038
31273,-73.907,40.833,32.743
31274,-73.907,40.835,25.249
31275,-73.907,40.836,27.922
31276,-73.907,40.837,27.659
31277,-73.907,40.838,46.945
31278,-73.907,40.839,0.0
31279,-73.907,40.841,0.0
31280,-73.907,40.843,79.845
31281,-73.907,40.844,82.928
31282,-73.907,40.845,90.705
31283,-73.907,40.846,99.647
31284,-73.907,40.847,108.626
31285,-73.907,40.848,105.17150000000001
31286,-73.907,40.849,98.101
31287,-73.907,40.85,79.803
31288,-73.907,40.851,63.661500000000004
31289,-73.907,40.852,62.588
31290,-73.907,40.853,58.7675
31291,-73.907,40.854,59.334
31292,-73.907,40.855,111.335
31293,-73.907,40.856,112.88149999999999
31294,-73.907,40.857,128.625
31295,-73.907,40.858,133.932
31296,-73.907,40.859,133.1925
31297,-73.907,40.86,144.08499999999998
31298,-73.907,40.861,136.651
31299,-73.907,40.862,125.016
31300,-73.907,40.863,111.103
31301,-73.907,40.864,110.559
31302,-73.907,40.865,123.213
31303,-73.907,40.867,157.816
31304,-73.907,40.868,101.149
31305,-73.907,40.869,129.788
31306,-73.907,40.87,35.164
31307,-73.907,40.871,28.804499999999997
31308,-73.907,40.874,20.51
31309,-73.907,40.875,16.947
31310,-73.907,40.876,14.522
31311,-73.907,40.877,17.583
31312,-73.907,40.878,23.35
31313,-73.907,40.879,32.314
31314,-73.907,40.88,25.341
31315,-73.907,40.881,17.006
31316,-73.907,40.882,14.432500000000001
31317,-73.907,40.883,13.219000000000001
31318,-73.907,40.884,69.737
31319,-73.907,40.885,112.421
31320,-73.907,40.886,130.623
31321,-73.907,40.887,152.425
31322,-73.907,40.888,161.3715
31323,-73.907,40.889,0.0
31324,-73.907,40.89,0.0
31325,-73.907,40.891,172.404
31326,-73.907,40.892,170.731
31327,-73.907,40.893,171.189
31328,-73.907,40.894,189.643
31329,-73.907,40.895,208.392
31330,-73.907,40.896,222.929
31331,-73.907,40.897,202.537
31332,-73.907,40.898,198.18599999999998
31333,-73.907,40.899,206.839
31334,-73.907,40.9,201.373
31335,-73.907,40.901,193.271
31336,-73.907,40.902,192.77499999999998
31337,-73.907,40.904,196.251
31338,-73.907,40.905,188.905
31339,-73.907,40.907,216.944
31340,-73.907,40.909,0.0
31341,-73.907,40.91,101.434
31342,-73.907,40.911,145.7025
31343,-73.907,40.912,65.004
31344,-73.906,40.606,15.219
31345,-73.906,40.607,13.192
31346,-73.906,40.608,12.1
31347,-73.906,40.609,10.754
31348,-73.906,40.61,11.1895
31349,-73.906,40.611,10.3315
31350,-73.906,40.612,9.524
31351,-73.906,40.613,9.87
31352,-73.906,40.614,0.0
31353,-73.906,40.616,10.1695
31354,-73.906,40.617,9.357
31355,-73.906,40.618,8.597
31356,-73.906,40.619,11.2165
31357,-73.906,40.62,10.259
31358,-73.906,40.621,9.278
31359,-73.906,40.622,7.391
31360,-73.906,40.623,10.848
31361,-73.906,40.624,11.0165
31362,-73.906,40.629,8.78
31363,-73.906,40.63,8.804
31364,-73.906,40.631,6.1690000000000005
31365,-73.906,40.632,9.537
31366,-73.906,40.633,10.728
31367,-73.906,40.634,8.788
31368,-73.906,40.635,8.673
31369,-73.906,40.636,12.468
31370,-73.906,40.637,13.177
31371,-73.906,40.638,16.808
31372,-73.906,40.639,16.711
31373,-73.906,40.64,16.967
31374,-73.906,40.641,15.652000000000001
31375,-73.906,40.642,18.9215
31376,-73.906,40.643,18.987
31377,-73.906,40.644,20.538
31378,-73.906,40.645,20.794
31379,-73.906,40.646,21.138
31380,-73.906,40.647,21.128500000000003
31381,-73.906,40.648,20.174
31382,-73.906,40.649,15.932
31383,-73.906,40.65,13.402
31384,-73.906,40.651,13.087
31385,-73.906,40.653,15.188500000000001
31386,-73.906,40.654,15.832
31387,-73.906,40.656,14.604
31388,-73.906,40.657,17.6045
31389,-73.906,40.658,18.795
31390,-73.906,40.659,22.63
31391,-73.906,40.66,23.535
31392,-73.906,40.661,23.987
31393,-73.906,40.662,24.15
31394,-73.906,40.663,29.955
31395,-73.906,40.664,29.2875
31396,-73.906,40.665,37.066
31397,-73.906,40.666,35.225
31398,-73.906,40.667,36.0155
31399,-73.906,40.668,42.923
31400,-73.906,40.669,43.788
31401,-73.906,40.67,45.3745
31402,-73.906,40.671,46.36
31403,-73.906,40.672,48.3
31404,-73.906,40.673,55.024
31405,-73.906,40.674,62.647000000000006
31406,-73.906,40.675,65.57300000000001
31407,-73.906,40.676,72.83
31408,-73.906,40.677,75.92599999999999
31409,-73.906,40.678,81.38
31410,-73.906,40.679,90.014
31411,-73.906,40.68,96.7405
31412,-73.906,40.681,99.754
31413,-73.906,40.682,99.637
31414,-73.906,40.683,93.34450000000001
31415,-73.906,40.684,87.81049999999999
31416,-73.906,40.685,73.036
31417,-73.906,40.686,63.604
31418,-73.906,40.687,55.994
31419,-73.906,40.688,56.4065
31420,-73.906,40.689,53.954
31421,-73.906,40.69,57.956
31422,-73.906,40.691,64.166
31423,-73.906,40.692,68.339
31424,-73.906,40.693,71.098
31425,-73.906,40.694,69.129
31426,-73.906,40.695,69.569
31427,-73.906,40.696,66.709
31428,-73.906,40.697,65.52250000000001
31429,-73.906,40.698,67.166
31430,-73.906,40.699,67.8595
31431,-73.906,40.7,68.7415
31432,-73.906,40.701,70.085
31433,-73.906,40.702,78.234
31434,-73.906,40.703,82.005
31435,-73.906,40.704,88.065
31436,-73.906,40.705,90.007
31437,-73.906,40.706,97.03550000000001
31438,-73.906,40.707,104.724
31439,-73.906,40.708,108.8245
31440,-73.906,40.709,111.2295
31441,-73.906,40.71,115.294
31442,-73.906,40.711,113.988
31443,-73.906,40.712,108.34100000000001
31444,-73.906,40.713,101.13
31445,-73.906,40.714,98.25399999999999
31446,-73.906,40.715,83.108
31447,-73.906,40.716,91.834
31448,-73.906,40.717,92.255
31449,-73.906,40.718,72.67250000000001
31450,-73.906,40.719,57.0045
31451,-73.906,40.72,47.949
31452,-73.906,40.721,48.1815
31453,-73.906,40.722,51.0865
31454,-73.906,40.723,52.154
31455,-73.906,40.724,46.173
31456,-73.906,40.725,24.963500000000003
31457,-73.906,40.726,18.191
31458,-73.906,40.728,14.647000000000002
31459,-73.906,40.729,12.498
31460,-73.906,40.734,49.32
31461,-73.906,40.735,63.416
31462,-73.906,40.737,72.972
31463,-73.906,40.738,76.0325
31464,-73.906,40.739,67.136
31465,-73.906,40.74,48.471000000000004
31466,-73.906,40.741,51.642
31467,-73.906,40.742,47.881
31468,-73.906,40.743,51.135999999999996
31469,-73.906,40.744,59.218
31470,-73.906,40.745,59.783
31471,-73.906,40.746,55.791
31472,-73.906,40.747,53.859
31473,-73.906,40.748,46.090500000000006
31474,-73.906,40.749,40.2595
31475,-73.906,40.75,32.884
31476,-73.906,40.751,32.546499999999995
31477,-73.906,40.752,34.512
31478,-73.906,40.753,37.398
31479,-73.906,40.754,39.73
31480,-73.906,40.755,41.3165
31481,-73.906,40.756,45.867000000000004
31482,-73.906,40.757,49.2305
31483,-73.906,40.758,59.391
31484,-73.906,40.759,64.687
31485,-73.906,40.76,60.730000000000004
31486,-73.906,40.761,57.168
31487,-73.906,40.762,57.4905
31488,-73.906,40.763,62.293
31489,-73.906,40.764,68.931
31490,-73.906,40.765,70.881
31491,-73.906,40.766,67.511
31492,-73.906,40.767,66.964
31493,-73.906,40.768,65.831
31494,-73.906,40.769,60.323
31495,-73.906,40.77,58.841
31496,-73.906,40.771,57.641999999999996
31497,-73.906,40.772,54.61
31498,-73.906,40.773,54.082
31499,-73.906,40.774,55.876999999999995
31500,-73.906,40.775,56.445
31501,-73.906,40.776,56.339
31502,-73.906,40.777,51.148
31503,-73.906,40.778,35.3755
31504,-73.906,40.779,26.555
31505,-73.906,40.801,0.0
31506,-73.906,40.802,0.0
31507,-73.906,40.803,10.4785
31508,-73.906,40.804,9.907
31509,-73.906,40.805,7.2285
31510,-73.906,40.806,0.0
31511,-73.906,40.807,0.0
31512,-73.906,40.808,20.812
31513,-73.906,40.809,19.857
31514,-73.906,40.81,31.5685
31515,-73.906,40.811,28.304000000000002
31516,-73.906,40.812,31.389
31517,-73.906,40.813,41.090500000000006
31518,-73.906,40.814,45.409
31519,-73.906,40.815,39.667
31520,-73.906,40.816,38.769
31521,-73.906,40.817,38.366
31522,-73.906,40.818,48.656
31523,-73.906,40.819,53.464
31524,-73.906,40.82,65.8055
31525,-73.906,40.821,65.208
31526,-73.906,40.822,63.598
31527,-73.906,40.823,68.381
31528,-73.906,40.824,75.61
31529,-73.906,40.825,79.673
31530,-73.906,40.826,80.7755
31531,-73.906,40.827,81.63900000000001
31532,-73.906,40.828,64.5565
31533,-73.906,40.829,58.4985
31534,-73.906,40.83,42.25
31535,-73.906,40.831,47.0405
31536,-73.906,40.832,45.4655
31537,-73.906,40.833,38.924499999999995
31538,-73.906,40.834,42.386
31539,-73.906,40.835,40.975
31540,-73.906,40.837,29.028
31541,-73.906,40.838,30.688
31542,-73.906,40.839,27.521
31543,-73.906,40.843,86.4925
31544,-73.906,40.844,85.84100000000001
31545,-73.906,40.845,96.1075
31546,-73.906,40.846,105.4445
31547,-73.906,40.847,114.819
31548,-73.906,40.848,105.06700000000001
31549,-73.906,40.849,100.911
31550,-73.906,40.85,90.519
31551,-73.906,40.851,82.37700000000001
31552,-73.906,40.852,67.773
31553,-73.906,40.853,67.52699999999999
31554,-73.906,40.854,63.185500000000005
31555,-73.906,40.855,76.111
31556,-73.906,40.856,97.79
31557,-73.906,40.857,112.8535
31558,-73.906,40.858,128.968
31559,-73.906,40.859,128.1695
31560,-73.906,40.86,120.501
31561,-73.906,40.861,134.38
31562,-73.906,40.862,127.604
31563,-73.906,40.864,129.8915
31564,-73.906,40.865,135.39249999999998
31565,-73.906,40.866,0.0
31566,-73.906,40.867,154.655
31567,-73.906,40.869,136.656
31568,-73.906,40.87,70.7175
31569,-73.906,40.871,46.758
31570,-73.906,40.872,37.403
31571,-73.906,40.875,15.075
31572,-73.906,40.876,10.349
31573,-73.906,40.877,15.357
31574,-73.906,40.878,16.917
31575,-73.906,40.879,38.525
31576,-73.906,40.88,39.711
31577,-73.906,40.881,50.07
31578,-73.906,40.882,16.863
31579,-73.906,40.883,12.38
31580,-73.906,40.884,13.7275
31581,-73.906,40.885,107.915
31582,-73.906,40.886,113.816
31583,-73.906,40.887,129.429
31584,-73.906,40.888,158.5795
31585,-73.906,40.889,161.13
31586,-73.906,40.89,162.532
31587,-73.906,40.891,162.673
31588,-73.906,40.892,167.5735
31589,-73.906,40.893,175.031
31590,-73.906,40.894,181.4565
31591,-73.906,40.895,196.144
31592,-73.906,40.896,225.1985
31593,-73.906,40.897,236.669
31594,-73.906,40.898,225.447
31595,-73.906,40.899,204.057
31596,-73.906,40.902,167.458
31597,-73.906,40.903,166.613
31598,-73.906,40.904,166.93200000000002
31599,-73.906,40.905,89.5225
31600,-73.906,40.906,203.162
31601,-73.906,40.907,215.404
31602,-73.906,40.908,236.816
31603,-73.906,40.909,232.476
31604,-73.906,40.91,190.0285
31605,-73.906,40.911,166.45049999999998
31606,-73.906,40.913,0.0
31607,-73.906,40.914,0.0
31608,-73.905,40.605,14.753
31609,-73.905,40.606,15.438
31610,-73.905,40.607,14.61
31611,-73.905,40.608,12.535499999999999
31612,-73.905,40.609,11.655999999999999
31613,-73.905,40.61,11.275
31614,-73.905,40.611,10.717500000000001
31615,-73.905,40.612,11.604
31616,-73.905,40.613,11.491
31617,-73.905,40.615,9.089
31618,-73.905,40.616,8.813
31619,-73.905,40.617,8.3295
31620,-73.905,40.618,10.764
31621,-73.905,40.619,9.5215
31622,-73.905,40.62,10.753
31623,-73.905,40.621,11.518
31624,-73.905,40.622,10.394
31625,-73.905,40.623,9.935
31626,-73.905,40.627,0.0
31627,-73.905,40.628,9.251
31628,-73.905,40.629,7.539
31629,-73.905,40.63,6.914
31630,-73.905,40.631,8.408
31631,-73.905,40.632,10.285
31632,-73.905,40.633,10.814
31633,-73.905,40.634,9.781
31634,-73.905,40.635,9.236
31635,-73.905,40.637,11.749
31636,-73.905,40.638,18.4895
31637,-73.905,40.639,18.187
31638,-73.905,40.64,17.006
31639,-73.905,40.641,17.2065
31640,-73.905,40.642,18.07
31641,-73.905,40.643,18.02
31642,-73.905,40.644,20.0425
31643,-73.905,40.645,20.771500000000003
31644,-73.905,40.646,21.629
31645,-73.905,40.647,21.4695
31646,-73.905,40.648,18.442500000000003
31647,-73.905,40.649,14.951
31648,-73.905,40.65,14.994
31649,-73.905,40.651,12.58
31650,-73.905,40.652,11.903
31651,-73.905,40.654,0.0
31652,-73.905,40.655,13.422
31653,-73.905,40.656,13.8565
31654,-73.905,40.657,18.842
31655,-73.905,40.658,20.509
31656,-73.905,40.659,22.619
31657,-73.905,40.66,23.469
31658,-73.905,40.661,26.649
31659,-73.905,40.662,30.3385
31660,-73.905,40.663,30.9935
31661,-73.905,40.664,31.133000000000003
31662,-73.905,40.665,31.680999999999997
31663,-73.905,40.666,39.6225
31664,-73.905,40.667,36.033
31665,-73.905,40.669,41.363
31666,-73.905,40.67,40.346999999999994
31667,-73.905,40.671,44.304
31668,-73.905,40.672,24.7955
31669,-73.905,40.673,54.612
31670,-73.905,40.674,60.291
31671,-73.905,40.675,66.288
31672,-73.905,40.676,69.12549999999999
31673,-73.905,40.677,73.77
31674,-73.905,40.678,81.272
31675,-73.905,40.679,86.8305
31676,-73.905,40.68,100.557
31677,-73.905,40.681,104.149
31678,-73.905,40.682,110.70400000000001
31679,-73.905,40.683,114.0075
31680,-73.905,40.686,66.595
31681,-73.905,40.688,56.1465
31682,-73.905,40.689,56.668
31683,-73.905,40.69,55.229
31684,-73.905,40.691,61.3105
31685,-73.905,40.692,66.13
31686,-73.905,40.693,70.122
31687,-73.905,40.694,69.7165
31688,-73.905,40.695,68.932
31689,-73.905,40.696,68.837
31690,-73.905,40.697,66.703
31691,-73.905,40.698,66.376
31692,-73.905,40.699,69.47
31693,-73.905,40.7,70.499
31694,-73.905,40.701,71.786
31695,-73.905,40.702,74.815
31696,-73.905,40.703,81.01650000000001
31697,-73.905,40.704,88.871
31698,-73.905,40.705,92.97200000000001
31699,-73.905,40.706,101.5575
31700,-73.905,40.707,107.8835
31701,-73.905,40.708,112.195
31702,-73.905,40.709,116.319
31703,-73.905,40.71,116.435
31704,-73.905,40.711,115.676
31705,-73.905,40.712,108.833
31706,-73.905,40.713,102.78999999999999
31707,-73.905,40.714,96.677
31708,-73.905,40.715,85.701
31709,-73.905,40.716,94.608
31710,-73.905,40.717,107.04
31711,-73.905,40.718,84.468
31712,-73.905,40.719,68.484
31713,-73.905,40.72,55.445
31714,-73.905,40.721,53.4965
31715,-73.905,40.722,55.367
31716,-73.905,40.723,55.841
31717,-73.905,40.724,49.3025
31718,-73.905,40.725,25.6455
31719,-73.905,40.726,23.376
31720,-73.905,40.728,22.8215
31721,-73.905,40.729,18.954
31722,-73.905,40.735,58.277
31723,-73.905,40.736,58.498
31724,-73.905,40.737,58.0625
31725,-73.905,40.738,60.019999999999996
31726,-73.905,40.739,55.575
31727,-73.905,40.74,42.335
31728,-73.905,40.741,47.943
31729,-73.905,40.742,47.459500000000006
31730,-73.905,40.743,45.8
31731,-73.905,40.744,54.044
31732,-73.905,40.745,55.849
31733,-73.905,40.746,55.292
31734,-73.905,40.747,53.679
31735,-73.905,40.748,49.757000000000005
31736,-73.905,40.749,39.955
31737,-73.905,40.75,31.981
31738,-73.905,40.751,34.1455
31739,-73.905,40.752,34.884
31740,-73.905,40.753,35.122
31741,-73.905,40.754,18.7615
31742,-73.905,40.755,44.381
31743,-73.905,40.756,49.008
31744,-73.905,40.757,53.923
31745,-73.905,40.758,54.956
31746,-73.905,40.759,57.01
31747,-73.905,40.76,57.4865
31748,-73.905,40.761,52.32
31749,-73.905,40.762,55.124
31750,-73.905,40.763,57.746
31751,-73.905,40.764,75.188
31752,-73.905,40.765,70.492
31753,-73.905,40.766,66.1765
31754,-73.905,40.767,63.0375
31755,-73.905,40.769,56.037
31756,-73.905,40.77,55.466499999999996
31757,-73.905,40.771,54.892
31758,-73.905,40.772,53.438
31759,-73.905,40.773,55.126
31760,-73.905,40.774,49.622
31761,-73.905,40.775,51.331
31762,-73.905,40.776,50.924
31763,-73.905,40.777,46.178
31764,-73.905,40.778,26.657
31765,-73.905,40.779,19.603
31766,-73.905,40.78,20.974
31767,-73.905,40.785,15.04
31768,-73.905,40.803,0.0
31769,-73.905,40.805,9.383
31770,-73.905,40.808,20.286
31771,-73.905,40.809,22.045
31772,-73.905,40.81,26.978
31773,-73.905,40.811,28.4625
31774,-73.905,40.812,27.967
31775,-73.905,40.813,35.6335
31776,-73.905,40.814,44.841
31777,-73.905,40.815,40.07
31778,-73.905,40.816,41.048
31779,-73.905,40.817,44.969
31780,-73.905,40.818,48.541
31781,-73.905,40.819,52.218999999999994
31782,-73.905,40.82,54.118
31783,-73.905,40.821,59.082499999999996
31784,-73.905,40.822,50.4915
31785,-73.905,40.823,64.752
31786,-73.905,40.824,74.73150000000001
31787,-73.905,40.825,81.687
31788,-73.905,40.826,83.354
31789,-73.905,40.827,84.783
31790,-73.905,40.828,85.087
31791,-73.905,40.829,75.799
31792,-73.905,40.83,75.582
31793,-73.905,40.831,58.17
31794,-73.905,40.832,47.641
31795,-73.905,40.833,42.0195
31796,-73.905,40.834,46.856
31797,-73.905,40.835,50.534
31798,-73.905,40.836,36.159
31799,-73.905,40.838,28.706
31800,-73.905,40.839,33.0265
31801,-73.905,40.84,34.8735
31802,-73.905,40.842,36.056
31803,-73.905,40.843,52.781000000000006
31804,-73.905,40.844,71.1325
31805,-73.905,40.845,95.03200000000001
31806,-73.905,40.846,105.842
31807,-73.905,40.847,112.127
31808,-73.905,40.848,110.26599999999999
31809,-73.905,40.849,101.127
31810,-73.905,40.85,99.90899999999999
31811,-73.905,40.851,94.721
31812,-73.905,40.852,90.537
31813,-73.905,40.853,72.907
31814,-73.905,40.854,74.8455
31815,-73.905,40.855,74.719
31816,-73.905,40.856,92.092
31817,-73.905,40.857,95.167
31818,-73.905,40.858,110.676
31819,-73.905,40.859,116.526
31820,-73.905,40.86,115.844
31821,-73.905,40.861,115.53450000000001
31822,-73.905,40.862,127.498
31823,-73.905,40.863,129.271
31824,-73.905,40.864,109.88749999999999
31825,-73.905,40.865,140.829
31826,-73.905,40.868,0.0
31827,-73.905,40.869,70.3515
31828,-73.905,40.87,108.624
31829,-73.905,40.871,46.657
31830,-73.905,40.872,40.419
31831,-73.905,40.873,26.971
31832,-73.905,40.874,19.594
31833,-73.905,40.876,5.631
31834,-73.905,40.877,7.833
31835,-73.905,40.878,16.698500000000003
31836,-73.905,40.879,17.965
31837,-73.905,40.88,34.244
31838,-73.905,40.881,37.585
31839,-73.905,40.882,31.537
31840,-73.905,40.883,15.867
31841,-73.905,40.884,13.336
31842,-73.905,40.885,14.002500000000001
31843,-73.905,40.886,110.265
31844,-73.905,40.887,119.474
31845,-73.905,40.888,139.226
